,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631121,2021-22,00,3158,Nebraska,19.0,31,31,1032,160,397,0.403,40,146,0.274,162,195,0.831,22,139,161,43,22,10,65,62,522
