,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1626164,2015-16,00,1610612756,PHX,NR,NR,NR,94,77,69,99,74,65,85,45,55,32,268,219,229,75,180,186,44,61,148
1,1626164,2016-17,00,1610612756,PHX,NR,NR,NR,14,21,14,101,31,26,71,15,17,44,184,158,166,53,80,189,7,22,64
2,1626164,2017-18,00,1610612756,PHX,NR,NR,NR,122,40,31,103,44,46,50,22,26,13,265,149,181,62,154,248,23,29,85
3,1626164,2018-19,00,1610612756,PHX,NR,NR,NR,64,22,19,63,57,37,120,9,12,21,217,136,156,22,125,260,6,15,41
4,1626164,2019-20,00,1610612756,PHX,NR,NR,NR,2,4,7,35,45,34,103,3,8,2,238,75,105,11,123,189,3,3,11
5,1626164,2020-21,00,1610612756,PHX,NR,NR,NR,13,8,9,52,58,43,136,13,15,28,199,84,108,41,92,214,8,7,28
6,1626164,2021-22,00,1610612756,PHX,NR,NR,NR,36,7,4,52,25,25,54,16,21,19,187,74,94,39,41,141,41,8,20
7,1626164,2022-23,00,1610612756,PHX,NR,NR,NR,138,35,40,45,104,96,109,32,31,35,201,164,182,55,135,207,52,34,57
8,1626164,2023-24,00,1610612756,PHX,NR,NR,NR,35,16,17,50,53,49,106,10,13,10,166,97,116,17,103,160,26,13,17
9,1626164,2024-25,00,1610612756,PHX,NR,NR,NR,42,38,25,105,49,34,151,7,8,15,122,173,164,14,81,208,60,21,37
