,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631096,2021-22,00,3722,Gonzaga,20.0,32,31,860,170,280,0.607,41,105,0.39,71,99,0.717,57,260,317,61,26,117,61,85,452
