,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,201567,Kevin,Love,Minnesota Timberwolves,All-NBA,2,2011-12,,,1610612750,Award,Kia Motors,KIANT,
1,201567,Kevin,Love,Minnesota Timberwolves,All-NBA,2,2013-14,,,1610612750,Award,Kia Motors,KIANT,
2,201567,Kevin,Love,Minnesota Timberwolves,All-Rookie Team,2,2008-09,,,1610612750,Award,Kia Motors,KIART,
3,201567,Kevin,Love,Minnesota Timberwolves,NBA Most Improved Player,,2010-11,,,,Award,Kia Motors,KIMIP,
4,201567,Kevin,Love,Minnesota Timberwolves,NBA Player of the Week,,2013-14,,2013-11-04T00:00:00,West,Award,Kia Motors,KIPWK,
5,201567,Kevin,Love,Minnesota Timberwolves,NBA Player of the Week,,2013-14,,2014-02-24T00:00:00,West,Award,Kia Motors,KIPWK,
6,201567,Kevin,Love,Cleveland Cavaliers,NBA Player of the Week,,2016-17,,2016-11-28T00:00:00,East,Award,Kia Motors,KIPWK,
7,201567,Kevin,Love,Minnesota Timberwolves,NBA Rookie of the Month,,2008-09,03/01/2009,,West,Award,Kia Motors,KIRMO,
8,201567,Kevin,Love,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
9,201567,Kevin,Love,,NBA All-Star,,2016-17,,,,Award,All-Star,,
10,201567,Kevin,Love,,NBA All-Star,,2017-18,,,,Award,All-Star,,
11,201567,Kevin,Love,,NBA All-Star,,2010-11,,,,Award,All-Star,,
12,201567,Kevin,Love,,NBA All-Star,,2011-12,,,,Award,All-Star,,
13,201567,Kevin,Love,,NBA All-Star,,2013-14,,,,Award,All-Star,,
14,201567,Kevin,Love,Cleveland Cavaliers,NBA Champion,,2015-16,,,,Award,Champion,,
