,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630172,0022400219,NOV 13 2024,1610612752,New York,Knicks,NYK,PTS,18,1,2024-11-13T00:00:00
1,1630172,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,REB,10,2,2024-11-11T00:00:00
2,1630172,0022401223,DEC 16 2024,1610612761,Toronto,Raptors,TOR,OREB,2,3,2024-12-16T00:00:00
3,1630172,0022400244,NOV 18 2024,1610612765,Detroit,Pistons,DET,OREB,2,3,2024-11-18T00:00:00
4,1630172,0022400219,NOV 13 2024,1610612752,New York,Knicks,NYK,OREB,2,3,2024-11-13T00:00:00
5,1630172,0022400198,NOV 09 2024,1610612737,Atlanta,Hawks,ATL,OREB,2,3,2024-11-09T00:00:00
6,1630172,0022400091,OCT 26 2024,1610612760,Oklahoma City,Thunder,OKC,OREB,2,3,2024-10-26T00:00:00
7,1630172,0022400069,OCT 23 2024,1610612740,New Orleans,Pelicans,NOP,OREB,2,3,2024-10-23T00:00:00
8,1630172,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,DREB,9,4,2024-11-11T00:00:00
9,1630172,0022400013,NOV 15 2024,1610612739,Cleveland,Cavaliers,CLE,AST,9,5,2024-11-15T00:00:00
10,1630172,0022400530,JAN 10 2025,1610612764,Washington,Wizards,WAS,STL,3,6,2025-01-10T00:00:00
11,1630172,0022400413,DEC 26 2024,1610612737,Atlanta,Hawks,ATL,STL,3,6,2024-12-26T00:00:00
12,1630172,0022400181,NOV 07 2024,1610612750,Minnesota,Timberwolves,MIN,STL,3,6,2024-11-07T00:00:00
13,1630172,0022400083,OCT 25 2024,1610612749,Milwaukee,Bucks,MIL,STL,3,6,2024-10-25T00:00:00
14,1630172,0022400430,DEC 28 2024,1610612749,Milwaukee,Bucks,MIL,BLK,2,7,2024-12-28T00:00:00
15,1630172,0022401223,DEC 16 2024,1610612761,Toronto,Raptors,TOR,BLK,2,7,2024-12-16T00:00:00
16,1630172,0022400198,NOV 09 2024,1610612737,Atlanta,Hawks,ATL,BLK,2,7,2024-11-09T00:00:00
17,1630172,0022400108,OCT 28 2024,1610612763,Memphis,Grizzlies,MEM,BLK,2,7,2024-10-28T00:00:00
18,1630172,0022400219,NOV 13 2024,1610612752,New York,Knicks,NYK,FGM,6,8,2024-11-13T00:00:00
19,1630172,0022400363,DEC 19 2024,1610612738,Boston,Celtics,BOS,FGA,13,9,2024-12-19T00:00:00
20,1630172,0022400212,NOV 11 2024,1610612739,Cleveland,Cavaliers,CLE,FGA,13,9,2024-11-11T00:00:00
21,1630172,0022400442,DEC 30 2024,1610612766,Charlotte,Hornets,CHA,FG3M,5,10,2024-12-30T00:00:00
22,1630172,0022400442,DEC 30 2024,1610612766,Charlotte,Hornets,CHA,FG3A,10,11,2024-12-30T00:00:00
23,1630172,0022400198,NOV 09 2024,1610612737,Atlanta,Hawks,ATL,FTM,4,12,2024-11-09T00:00:00
24,1630172,0022400510,JAN 08 2025,1610612754,Indiana,Pacers,IND,FTA,4,13,2025-01-08T00:00:00
25,1630172,0022400013,NOV 15 2024,1610612739,Cleveland,Cavaliers,CLE,FTA,4,13,2024-11-15T00:00:00
26,1630172,0022400219,NOV 13 2024,1610612752,New York,Knicks,NYK,FTA,4,13,2024-11-13T00:00:00
27,1630172,0022400198,NOV 09 2024,1610612737,Atlanta,Hawks,ATL,FTA,4,13,2024-11-09T00:00:00
