,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641796,2024-25,00,1610612748,MIA,23.0,23,0,318,36,76,0.474,11,35,0.314,17,27,0.63,11,27,38,27,12,2,11,43,100
