,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630227,00,0,12,0,146,21,52,0.404,11,22,0.5,12,23,0.522,7,15,22,24,6,1,18,9,65
