,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,202704,2011-12,00,1610612760,OKC,NR,NR,NR,330,340,312,,214,191,,298,323,,332,359,362,192,243,414,278,332,342
1,202704,2012-13,00,1610612760,OKC,NR,NR,NR,266,240,244,,198,169,,246,262,,306,212,232,153,255,245,247,248,237
2,202704,2013-14,00,1610612760,OKC,NR,NR,NR,82,66,55,81.0,89,81,82.0,96,122,3.0,200,88,116,37,55,284,41,72,74
3,202704,2014-15,00,1610612765,DET,NR,NR,NR,67,42,33,82.0,109,84,,64,75,37.0,160,93,112,15,102,295,24,46,49
4,202704,2015-16,00,1610612765,DET,NR,NR,NR,45,22,17,80.0,47,44,70.0,26,28,17.0,142,171,170,14,117,273,13,22,42
5,202704,2016-17,00,1610612765,DET,NR,NR,NR,200,125,107,,145,149,,121,139,,302,311,317,52,233,354,94,131,188
6,202704,2017-18,00,1610612765,DET,NR,NR,NR,245,166,153,,185,172,,127,144,,252,306,305,68,277,369,126,166,221
7,202704,2018-19,00,1610612765,DET,NR,NR,NR,59,60,45,106.0,21,22,56.0,49,65,22.0,190,207,217,35,127,310,53,51,87
8,202704,2019-20,00,1610612746,LAC,NR,NR,NR,302,254,233,,178,195,,249,272,,335,319,329,127,343,359,230,251,282
9,202704,2020-21,00,1610612746,LAC,NR,NR,NR,127,125,121,,63,88,12.0,188,200,,278,184,206,79,164,342,140,128,138
10,202704,2021-22,00,1610612746,LAC,NR,NR,NR,37,36,16,110.0,38,23,129.0,95,111,36.0,214,122,152,27,124,251,32,47,103
11,202704,2022-23,00,1610612743,DEN,NR,NR,NR,167,151,122,,125,109,134.0,205,227,,312,268,283,89,152,365,93,160,218
12,202704,2023-24,00,1610612743,DEN,NR,NR,NR,139,124,102,123.0,117,114,116.0,171,184,,264,260,264,58,179,277,100,136,172
13,202704,2024-25,00,1610612755,PHI,NR,NR,NR,338,336,320,,249,257,,397,411,,389,358,369,272,316,345,338,337,354
