,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,101108,2007-08,00,1610612740,NOH,23.0,12,12,486,111,221,0.502,5,21,0.238,62,79,0.785,16,43,59,135,28,2,22,43,289
1,101108,2008-09,00,1610612740,NOH,24.0,5,5,201,30,73,0.411,5,16,0.313,18,21,0.857,4,18,22,52,8,0,24,8,83
2,101108,2010-11,00,1610612740,NOH,26.0,6,6,250,42,77,0.545,9,19,0.474,39,49,0.796,3,37,40,69,11,0,22,11,132
3,101108,2011-12,00,1610612746,LAC,27.0,11,11,423,70,164,0.427,13,39,0.333,41,47,0.872,6,50,56,87,30,1,43,30,194
4,101108,2012-13,00,1610612746,LAC,28.0,6,6,224,49,92,0.533,6,19,0.316,33,37,0.892,3,21,24,38,11,0,9,17,137
5,101108,2013-14,00,1610612746,LAC,29.0,13,13,472,92,197,0.467,32,70,0.457,41,53,0.774,12,43,55,134,37,0,39,50,257
6,101108,2014-15,00,1610612746,LAC,30.0,12,12,445,95,189,0.503,27,65,0.415,48,51,0.941,7,46,53,105,22,3,26,37,265
7,101108,2015-16,00,1610612746,LAC,31.0,4,4,125,37,76,0.487,6,20,0.3,15,15,1.0,4,12,16,29,9,0,4,12,95
8,101108,2016-17,00,1610612746,LAC,32.0,7,7,260,67,135,0.496,14,38,0.368,29,33,0.879,4,31,35,69,12,1,19,24,177
9,101108,2017-18,00,1610612745,HOU,33.0,15,15,517,118,257,0.459,37,99,0.374,44,53,0.83,9,80,89,87,30,4,28,47,317
10,101108,2018-19,00,1610612745,HOU,34.0,11,11,397,66,148,0.446,17,63,0.27,38,45,0.844,14,56,70,60,24,7,37,36,187
11,101108,2019-20,00,1610612760,OKC,35.0,7,7,261,55,112,0.491,16,43,0.372,23,26,0.885,3,49,52,37,11,3,23,18,149
12,101108,2020-21,00,1610612756,PHX,36.0,20,20,683,149,300,0.497,29,65,0.446,57,65,0.877,9,61,70,171,23,3,43,48,384
13,101108,2021-22,00,1610612756,PHX,37.0,13,13,448,87,155,0.561,19,49,0.388,35,37,0.946,7,47,54,108,19,2,31,40,228
14,101108,2022-23,00,1610612756,PHX,38.0,7,7,250,38,91,0.418,9,28,0.321,2,4,0.5,5,30,35,52,12,5,7,16,87
