,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1641713,00,0,4,0,56,10,31,0.323,4,16,0.25,2,3,0.667,0,5,5,1,0,2,3,2,26
