,GAME_ID,GAME_DATE,GAME_TIME,LOCATION,PLAYER_TEAM_ID,PLAYER_TEAM_CITY,PLAYER_TEAM_NICKNAME,PLAYER_TEAM_ABBREVIATION,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NICKNAME,VS_TEAM_ABBREVIATION
0,0022400542,JAN 12 2025,06:00 PM,H,1610612738,Boston,Celtics,BOS,1610612740,New Orleans,Pelicans,NOP
