,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203500,2013-14,00,1610612760,OKC,NR,NR,NR,233,295,309,,349,416,,193,151,,47,163,107,285,206,49,201,289,225
1,203500,2014-15,00,1610612760,OKC,NR,NR,NR,142,186,222,,381,393,,164,85,,19,65,39,253,209,30,125,199,115
2,203500,2015-16,00,1610612760,OKC,NR,NR,NR,115,144,207,,382,434,,132,96,,13,74,42,268,193,28,151,159,88
3,203500,2016-17,00,1610612760,OKC,NR,NR,NR,51,79,114,7.0,401,427,,75,53,109.0,8,62,21,213,36,31,53,90,61
4,203500,2017-18,00,1610612760,OKC,NR,NR,NR,35,41,110,4.0,445,451,,71,36,109.0,2,89,14,220,33,29,74,59,27
5,203500,2018-19,00,1610612760,OKC,NR,NR,NR,12,48,77,6.0,454,465,,95,39,121.0,2,49,12,168,13,30,61,68,31
6,203500,2019-20,00,1610612760,OKC,NR,NR,NR,117,110,163,6.0,437,460,,102,67,116.0,7,22,13,111,114,25,99,131,45
7,203500,2020-21,00,1610612740,NOP,NR,NR,NR,117,190,243,,480,486,,204,115,,7,53,22,159,90,83,128,216,107
8,203500,2021-22,00,1610612763,MEM,NR,NR,NR,91,198,229,,514,538,,125,77,,1,32,8,64,85,36,80,215,56
9,203500,2022-23,00,1610612763,MEM,NR,NR,NR,245,257,285,,492,509,,261,157,,15,89,44,217,218,65,166,280,179
10,203500,2024-25,00,1610612745,HOU,NR,NR,NR,335,352,383,,433,488,,299,218,,64,264,191,310,365,287,235,357,319
