,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630166,0022400417,DEC 26 2024,1610612762,Utah,Jazz,UTA,PTS,27,1,2024-12-26T00:00:00
1,1630166,0022400483,JAN 04 2025,1610612749,Milwaukee,Bucks,MIL,REB,14,2,2025-01-04T00:00:00
2,1630166,0022400401,DEC 23 2024,1610612742,Dallas,Mavericks,DAL,OREB,4,3,2024-12-23T00:00:00
3,1630166,0022400483,JAN 04 2025,1610612749,Milwaukee,Bucks,MIL,DREB,14,4,2025-01-04T00:00:00
4,1630166,0022400288,NOV 27 2024,1610612754,Indiana,Pacers,IND,AST,7,5,2024-11-27T00:00:00
5,1630166,0022400483,JAN 04 2025,1610612749,Milwaukee,Bucks,MIL,STL,3,6,2025-01-04T00:00:00
6,1630166,0022400267,NOV 23 2024,1610612745,Houston,Rockets,HOU,BLK,4,7,2024-11-23T00:00:00
7,1630166,0022400514,JAN 08 2025,1610612740,New Orleans,Pelicans,NOP,FGM,10,8,2025-01-08T00:00:00
8,1630166,0022400282,NOV 25 2024,1610612763,Memphis,Grizzlies,MEM,FGA,16,9,2024-11-25T00:00:00
9,1630166,0022400514,JAN 08 2025,1610612740,New Orleans,Pelicans,NOP,FG3M,4,10,2025-01-08T00:00:00
10,1630166,0022400049,NOV 29 2024,1610612758,Sacramento,Kings,SAC,FG3M,4,10,2024-11-29T00:00:00
11,1630166,0022400049,NOV 29 2024,1610612758,Sacramento,Kings,SAC,FG3A,9,11,2024-11-29T00:00:00
12,1630166,0022400434,DEC 28 2024,1610612742,Dallas,Mavericks,DAL,FTM,9,12,2024-12-28T00:00:00
13,1630166,0022400434,DEC 28 2024,1610612742,Dallas,Mavericks,DAL,FTA,11,13,2024-12-28T00:00:00
