,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,202710,2011-12,00,1610612741,CHI,NR,NR,NR,360,372,372,,287,286,,235,249,,257,376,355,371,347,319,376,355,358
1,202710,2012-13,00,1610612741,CHI,NR,NR,NR,98,166,174,,158,168,,65,73,52.0,57,154,112,160,69,136,226,141,125
2,202710,2013-14,00,1610612741,CHI,NR,NR,NR,39,142,115,,119,84,,35,35,77.0,103,109,108,115,12,109,133,110,117
3,202710,2014-15,00,1610612741,CHI,NR,NR,NR,26,45,55,52.0,104,118,,4,7,33.0,68,96,86,74,20,102,146,25,34
4,202710,2015-16,00,1610612741,CHI,NR,NR,NR,41,37,36,56.0,134,124,,11,14,39.0,99,93,100,37,23,82,72,27,34
5,202710,2016-17,00,1610612741,CHI,NR,NR,NR,7,24,24,68.0,104,109,65.0,4,3,20.0,47,61,54,25,4,118,40,16,12
6,202710,2017-18,00,1610612750,MIN,NR,NR,NR,70,45,47,50.0,149,150,,9,11,25.0,91,130,124,49,15,166,104,33,36
7,202710,2018-19,00,1610612755,PHI,NR,NR,NR,72,66,61,66.0,166,171,,24,31,28.0,48,142,100,63,9,92,129,58,55
8,202710,2019-20,00,1610612748,MIA,NR,NR,NR,61,69,70,65.0,268,233,,6,5,45.0,45,70,58,28,7,104,54,43,25
9,202710,2020-21,00,1610612748,MIA,NR,NR,NR,99,59,61,42.0,295,263,,9,11,33.0,53,68,63,18,2,190,72,47,24
10,202710,2021-22,00,1610612748,MIA,NR,NR,NR,102,70,72,39.0,300,260,,7,10,17.0,62,118,100,48,22,138,71,53,41
11,202710,2022-23,00,1610612748,MIA,NR,NR,NR,79,47,68,23.0,270,278,,8,8,39.0,37,126,73,42,5,178,113,35,18
12,202710,2023-24,00,1610612748,MIA,NR,NR,NR,95,80,95,43.0,206,229,,13,12,29.0,66,140,108,64,34,240,106,63,57
13,202710,2024-25,00,1610612748,MIA,NR,NR,NR,191,151,186,,286,302,,27,27,74.0,64,229,163,91,135,223,218,123,104
