,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202710,2011-12,00,1610612741,CHI,22.0,2,0,16,3,3,1.0,0,0,0.0,2,4,0.5,0,1,1,1,1,0,0,1,8
1,202710,2012-13,00,1610612741,CHI,23.0,7,1,144,11,33,0.333,1,6,0.167,12,20,0.6,11,19,30,10,10,1,5,10,35
2,202710,2013-14,00,1610612741,CHI,24.0,5,5,156,17,40,0.425,2,11,0.182,20,31,0.645,7,19,26,12,12,3,11,6,56
3,202710,2014-15,00,1610612741,CHI,25.0,6,6,156,30,51,0.588,1,5,0.2,34,43,0.791,13,15,28,14,10,6,9,6,95
4,202710,2015-16,00,1610612741,CHI,26.0,8,8,219,30,90,0.333,2,15,0.133,24,31,0.774,10,24,34,34,10,2,8,13,86
5,202710,2016-17,00,1610612741,CHI,27.0,5,5,111,15,44,0.341,3,6,0.5,32,36,0.889,3,10,13,18,5,1,6,4,65
6,202710,2017-18,00,1610612750,MIN,28.0,3,3,67,10,18,0.556,0,3,0.0,21,24,0.875,4,8,12,12,3,0,3,2,41
7,202710,2019-20,00,1610612748,MIA,30.0,5,5,115,22,38,0.579,2,6,0.333,21,24,0.875,5,15,20,24,3,4,14,6,67
8,202710,2021-22,00,1610612748,MIA,32.0,2,2,41,11,21,0.524,1,2,0.5,11,13,0.846,0,6,6,4,2,0,2,1,34
9,202710,2022-23,00,1610612748,MIA,33.0,2,2,42,5,9,0.556,0,0,0.0,4,6,0.667,1,5,6,7,1,0,3,2,14
10,202710,2024-25,00,1610612748,MIA,35.0,4,4,77,16,25,0.64,3,6,0.5,16,18,0.889,7,6,13,8,7,2,2,2,51
