,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,1628378,Donovan,Mitchell,Utah Jazz,All-Rookie Team,1,2017-18,,,West,Award,Kia Motors,KIART,
1,1628378,Donovan,Mitchell,Utah Jazz,NBA Player of the Week,,2018-19,,2018-12-31T00:00:00,West,Award,Kia Motors,KIPWK,
2,1628378,Donovan,Mitchell,Utah Jazz,NBA Player of the Week,,2018-19,,2019-01-07T00:00:00,West,Award,Kia Motors,KIPWK,
3,1628378,Donovan,Mitchell,Utah Jazz,NBA Player of the Week,,2018-19,,2019-02-25T00:00:00,West,Award,Kia Motors,KIPWK,
4,1628378,Donovan,Mitchell,Utah Jazz,NBA Rookie of the Month,,2017-18,1/1/2018,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,
5,1628378,Donovan,Mitchell,Utah Jazz,NBA Rookie of the Month,,2017-18,12/1/2017,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,
6,1628378,Donovan,Mitchell,Utah Jazz,NBA Rookie of the Month,,2017-18,2/1/2018,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,
7,1628378,Donovan,Mitchell,Utah Jazz,NBA Rookie of the Month,,2017-18,3/1/2018,1900-01-01T12:00:00,West,Award,Kia Motors,KIRMO,
8,1628378,Donovan,Mitchell,Utah Jazz,NBA Player of the Week,,2021-22,,2021-11-29T00:00:00,West,Award,Kia Motors,KIPWK,
9,1628378,Donovan,Mitchell,Utah Jazz,NBA Player of the Month,,2021-22,12/1/2021,,West,Award,Kia Motors,KIPMO,
10,1628378,Donovan,Mitchell,Cleveland Cavaliers,NBA Player of the Week,,2022-23,,2023-01-02T00:00:00,East,Award,Kia Motors,KIPWK,
11,1628378,Donovan,Mitchell,Cleveland Cavaliers,NBA Player of the Week,,2022-23,,2022-12-12T00:00:00,East,Award,Kia Motors,KIPWK,
12,1628378,Donovan,Mitchell,Cleveland Cavaliers,All-NBA,2,2022-23,,,East,Award,Kia Motors,KIANT,
13,1628378,Donovan,Mitchell,Cleveland Cavaliers,NBA Player of the Week,,2023-24,,2024-02-05T00:00:00,East,Award,Kia Motors,KIPWK,
14,1628378,Donovan,Mitchell,Cleveland Cavaliers,NBA Player of the Month,,2023-24,1/1/2024,,East,Award,Kia Motors,KIPMO,
15,1628378,Donovan,Mitchell,,NBA All-Star,,2019-20,,,,Award,All-Star,,
16,1628378,Donovan,Mitchell,,NBA All-Star,,2020-21,,,,Award,All-Star,,
17,1628378,Donovan,Mitchell,,NBA All-Star,,2022-23,,,,Award,All-Star,,
18,1628378,Donovan,Mitchell,,NBA All-Star,,2023-24,,,,Award,All-Star,,
19,1628378,Donovan,Mitchell,,NBA All-Star,,2021-22,,,,Award,All-Star,,
20,1628378,Donovan,Mitchell,Cleveland Cavaliers,NBA Player of the Week,,2024-25,,2024-10-28T00:00:00,East,Award,Kia Motors,KIPWK,
