,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,201569,0022400097,OCT 27 2024,1610612754,Indiana,Pacers,IND,PTS,15,1,2024-10-27T00:00:00
1,201569,0022400373,DEC 20 2024,1610612766,Charlotte,Hornets,CHA,REB,2,2,2024-12-20T00:00:00
2,201569,0022400010,NOV 15 2024,1610612753,Orlando,Magic,ORL,REB,2,2,2024-11-15T00:00:00
3,201569,0022400220,NOV 13 2024,1610612739,Cleveland,Cavaliers,CLE,REB,2,2,2024-11-13T00:00:00
4,201569,0022400290,NOV 27 2024,1610612745,Houston,Rockets,HOU,OREB,1,3,2024-11-27T00:00:00
5,201569,0022400179,NOV 06 2024,1610612746,LA,Clippers,LAC,OREB,1,3,2024-11-06T00:00:00
6,201569,0022400142,NOV 02 2024,1610612763,Memphis,Grizzlies,MEM,OREB,1,3,2024-11-02T00:00:00
7,201569,0022400373,DEC 20 2024,1610612766,Charlotte,Hornets,CHA,DREB,2,4,2024-12-20T00:00:00
8,201569,0022400010,NOV 15 2024,1610612753,Orlando,Magic,ORL,DREB,2,4,2024-11-15T00:00:00
9,201569,0022400220,NOV 13 2024,1610612739,Cleveland,Cavaliers,CLE,DREB,2,4,2024-11-13T00:00:00
10,201569,0022400462,JAN 01 2025,1610612758,Sacramento,Kings,SAC,AST,3,5,2025-01-01T00:00:00
11,201569,0022400027,NOV 22 2024,1610612751,Brooklyn,Nets,BKN,AST,3,5,2024-11-22T00:00:00
12,201569,0022400027,NOV 22 2024,1610612751,Brooklyn,Nets,BKN,STL,3,6,2024-11-22T00:00:00
13,201569,0022400027,NOV 22 2024,1610612751,Brooklyn,Nets,BKN,BLK,2,7,2024-11-22T00:00:00
14,201569,0022400462,JAN 01 2025,1610612758,Sacramento,Kings,SAC,FGM,5,8,2025-01-01T00:00:00
15,201569,0022400097,OCT 27 2024,1610612754,Indiana,Pacers,IND,FGM,5,8,2024-10-27T00:00:00
16,201569,0022400097,OCT 27 2024,1610612754,Indiana,Pacers,IND,FGA,10,9,2024-10-27T00:00:00
17,201569,0022400462,JAN 01 2025,1610612758,Sacramento,Kings,SAC,FG3M,3,10,2025-01-01T00:00:00
18,201569,0022401222,DEC 16 2024,1610612766,Charlotte,Hornets,CHA,FG3M,3,10,2024-12-16T00:00:00
19,201569,0022400462,JAN 01 2025,1610612758,Sacramento,Kings,SAC,FG3A,7,11,2025-01-01T00:00:00
20,201569,0022400097,OCT 27 2024,1610612754,Indiana,Pacers,IND,FG3A,7,11,2024-10-27T00:00:00
21,201569,0022400078,OCT 25 2024,1610612761,Toronto,Raptors,TOR,FTM,5,12,2024-10-25T00:00:00
22,201569,0022400078,OCT 25 2024,1610612761,Toronto,Raptors,TOR,FTA,7,13,2024-10-25T00:00:00
