,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,201569,2008-09,00,1610612746,LAC,NR,NR,NR,41,72,65,66.0,26,27,55.0,36,45,28.0,201,204,209,72,64,114,46,48,95
1,201569,2009-10,00,1610612746,LAC,NR,NR,NR,99,95,83,84.0,36,33,64.0,56,50,101.0,279,220,235,91,82,218,61,74,140
2,201569,2010-11,00,1610612746,LAC,NR,NR,NR,109,56,53,72.0,48,49,73.0,34,38,44.0,200,249,245,58,86,202,57,42,99
3,201569,2011-12,00,1610612740,NOH,NR,NR,NR,371,314,329,,226,227,,222,232,,440,400,410,300,332,338,332,303,344
4,201569,2012-13,00,1610612740,NOH,NR,NR,NR,221,172,149,,132,118,117.0,65,82,26.0,371,328,344,137,169,299,102,138,234
5,201569,2013-14,00,1610612740,NOP,NR,NR,NR,114,89,80,88.0,62,71,32.0,83,92,67.0,266,239,247,91,74,253,76,85,142
6,201569,2014-15,00,1610612740,NOP,NR,NR,NR,105,125,107,,18,43,2.0,153,170,,265,253,268,65,141,232,76,108,164
7,201569,2015-16,00,1610612740,NOP,NR,NR,NR,194,165,155,,52,62,35.0,139,170,,371,315,330,160,189,244,191,148,219
8,201569,2016-17,00,1610612745,HOU,NR,NR,NR,61,56,36,108.0,4,3,54.0,85,104,39.0,252,207,225,91,157,79,82,42,104
9,201569,2017-18,00,1610612745,HOU,NR,NR,NR,71,55,41,108.0,8,4,102.0,49,55,47.0,272,232,246,130,176,147,72,42,127
10,201569,2018-19,00,1610612745,HOU,NR,NR,NR,78,77,59,116.0,11,9,77.0,125,129,,336,268,284,156,192,152,137,69,162
11,201569,2019-20,00,1610612745,HOU,NR,NR,NR,244,209,166,,100,77,137.0,155,156,,394,343,364,280,277,244,261,185,295
12,201569,2020-21,00,1610612745,HOU,NR,NR,NR,301,224,212,,162,149,,135,145,,412,382,398,251,354,247,218,200,303
13,201569,2021-22,00,1610612745,HOU,NR,NR,NR,152,140,145,,83,102,14.0,129,135,,390,311,330,142,274,217,95,131,210
14,201569,2022-23,00,1610612746,LAC,NR,NR,NR,111,129,116,,77,72,85.0,106,114,59.0,359,270,302,121,172,154,105,115,181
15,201569,2023-24,00,1610612756,PHX,NR,NR,NR,125,156,141,,55,58,78.0,239,243,,374,284,312,158,82,148,168,155,202
16,201569,2024-25,00,1610612755,PHI,NR,NR,NR,284,307,288,,226,224,,266,262,,417,366,376,286,259,266,281,295,338
