,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628420,2016-17,00,2700,Iowa State,22.0,35,35,1237,216,465,0.465,54,143,0.378,89,111,0.802,40,129,169,217,53,10,42,51,575
1,1628420,2015-16,00,2700,Iowa State,21.0,35,35,1331,188,386,0.487,38,106,0.358,70,96,0.729,26,112,138,241,62,9,57,55,484
2,1628420,2014-15,00,2700,Iowa State,20.0,34,34,1153,155,306,0.507,32,81,0.395,64,85,0.753,24,93,117,175,64,15,38,45,406
3,1628420,2013-14,00,2700,Iowa State,19.0,36,36,1013,77,179,0.43,28,69,0.406,61,72,0.847,18,74,92,134,46,7,28,61,243
