,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628984,00,0,142,111,4497,546,1295,0.422,296,723,0.409,362,460,0.787,62,377,439,632,197,14,270,237,1750
