,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201145,2009-10,00,1610612760,OKC,23.0,6,6,224,23,70,0.329,8,27,0.296,17,20,0.85,6,22,28,10,4,3,6,16,71
1,201145,2010-11,00,1610612738,BOS,24.0,9,0,173,23,53,0.434,7,16,0.438,13,18,0.722,6,18,24,2,5,4,12,20,66
2,201145,2012-13,00,1610612738,BOS,26.0,6,6,258,37,85,0.435,10,22,0.455,38,45,0.844,6,26,32,14,2,4,19,22,122
3,201145,2014-15,00,1610612763,MEM,28.0,11,2,298,36,108,0.333,4,18,0.222,22,26,0.846,9,43,52,19,5,5,16,18,98
4,201145,2015-16,00,1610612746,LAC,29.0,6,1,159,21,46,0.457,4,10,0.4,15,25,0.6,3,16,19,4,6,2,3,12,61
5,201145,2017-18,00,1610612739,CLE,31.0,22,2,523,58,142,0.408,21,70,0.3,33,46,0.717,7,46,53,32,7,15,17,36,170
6,201145,2019-20,00,1610612745,HOU,33.0,12,0,341,51,103,0.495,23,54,0.426,14,17,0.824,5,55,60,19,6,6,15,27,139
7,201145,2020-21,00,1610612751,BKN,34.0,6,1,148,16,33,0.485,10,18,0.556,7,8,0.875,4,13,17,10,3,2,3,14,49
8,201145,2021-22,00,1610612743,DEN,35.0,5,5,113,6,17,0.353,3,8,0.375,4,5,0.8,7,11,18,2,3,2,2,6,19
9,201145,2022-23,00,1610612743,DEN,36.0,20,0,343,28,62,0.452,9,28,0.321,17,19,0.895,6,25,31,14,5,7,9,43,82
