,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,202693,2011-12,00,1610612756,PHX,NR,NR,NR,192,178,161,,126,126,,166,158,,118,82,100,204,150,75,151,176,177
1,202693,2012-13,00,1610612756,PHX,NR,NR,NR,144,146,116,,153,145,,163,162,,64,93,79,170,73,51,123,158,146
2,202693,2013-14,00,1610612756,PHX,NR,NR,NR,104,64,74,36.0,187,180,,36,42,61.0,50,52,56,129,91,58,61,56,56
3,202693,2014-15,00,1610612756,PHX,NR,NR,NR,21,19,19,48.0,146,130,,69,67,87.0,74,29,42,93,28,91,35,29,43
4,202693,2015-16,00,1610612764,WAS,NR,NR,NR,176,114,102,97.0,167,154,,145,143,,114,93,102,157,122,115,68,127,162
5,202693,2016-17,00,1610612764,WAS,NR,NR,NR,53,60,62,66.0,136,136,,63,74,41.0,68,39,46,149,54,75,70,65,67
6,202693,2017-18,00,1610612764,WAS,NR,NR,NR,108,106,117,45.0,139,144,,143,154,,101,69,73,147,123,103,78,120,104
7,202693,2018-19,00,1610612760,OKC,NR,NR,NR,224,199,186,,163,152,,207,208,,136,163,156,257,217,191,238,195,216
8,202693,2019-20,00,1610612747,LAL,NR,NR,NR,212,176,168,,112,125,50.0,200,205,,191,173,186,230,227,195,141,172,217
9,202693,2020-21,00,1610612747,LAL,NR,NR,NR,206,230,209,,173,150,,290,285,,145,113,121,244,296,182,202,231,239
10,202693,2021-22,00,1610612748,MIA,NR,NR,NR,427,394,399,,367,371,,443,462,,372,446,432,393,443,478,373,406,425
11,202693,2022-23,00,1610612742,DAL,NR,NR,NR,396,399,388,,292,312,,420,435,,383,370,374,375,399,385,384,395,390
12,202693,2023-24,00,1610612742,DAL,NR,NR,NR,431,437,428,,334,352,,447,460,,473,410,425,430,444,428,409,435,449
13,202693,2024-25,00,1610612742,DAL,NR,NR,NR,460,441,433,,377,387,,457,461,,468,429,443,433,459,398,432,444,457
