,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,201572,Brook,Lopez,Milwaukee Bucks,All-Defensive Team,2,2019-20,,,East,Award,Kia Motors,KIADT,
1,201572,Brook,Lopez,New Jersey Nets,All-Rookie Team,1,2008-09,,,1610612751,Award,Kia Motors,KIART,
2,201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2014-15,,2015-03-23T00:00:00,East,Award,Kia Motors,KIPWK,
3,201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2014-15,,2015-03-30T00:00:00,East,Award,Kia Motors,KIPWK,
4,201572,Brook,Lopez,Brooklyn Nets,NBA Player of the Week,,2015-16,,2016-01-04T00:00:00,East,Award,Kia Motors,KIPWK,
5,201572,Brook,Lopez,New Jersey Nets,NBA Rookie of the Month,,2008-09,01/01/2009,,East,Award,Kia Motors,KIRMO,
6,201572,Brook,Lopez,New Jersey Nets,NBA Rookie of the Month,,2008-09,02/01/2009,,East,Award,Kia Motors,KIRMO,
7,201572,Brook,Lopez,Milwaukee Bucks,All-Defensive Team,1,2022-23,,,East,Award,Kia Motors,KIADT,
8,201572,Brook,Lopez,,NBA All-Star,,2012-13,,,,Award,All-Star,,
9,201572,Brook,Lopez,Milwaukee Bucks,NBA Champion,,2020-21,,,,Award,Champion,,
