,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,201572,2008-09,00,1610612751,NJN,NR,NR,NR,62,51,74,12.0,304,315,,96,100,78.0,10,24,17,190,176,4,67,76,34
1,201572,2009-10,00,1610612751,NJN,NR,NR,NR,10,21,27,27.0,314,337,,13,13,47.0,4,30,17,90,125,8,23,17,12
2,201572,2010-11,00,1610612751,NJN,NR,NR,NR,14,12,13,43.0,309,350,,16,13,74.0,24,68,50,140,153,14,38,15,28
3,201572,2011-12,00,1610612751,NJN,NR,NR,NR,419,362,374,,341,401,,326,311,,381,440,428,412,449,338,427,366,400
4,201572,2012-13,00,1610612751,BKN,NR,NR,NR,78,14,25,18.0,333,376,,13,13,80.0,22,71,50,225,231,7,81,18,28
5,201572,2013-14,00,1610612751,BKN,NR,NR,NR,332,261,289,,349,380,,165,186,,215,336,323,377,360,130,330,250,281
6,201572,2014-15,00,1610612751,BKN,NR,NR,NR,88,22,35,12.0,356,345,,41,47,50.0,17,67,35,288,180,11,114,32,36
7,201572,2015-16,00,1610612751,BKN,NR,NR,NR,42,14,21,19.0,344,331,,21,24,74.0,17,49,35,127,122,13,35,21,25
8,201572,2016-17,00,1610612751,BKN,NR,NR,NR,74,25,26,45.0,45,34,96.0,33,32,57.0,54,88,74,102,217,8,21,26,40
9,201572,2017-18,00,1610612747,LAL,NR,NR,NR,147,80,84,60.0,85,75,114.0,132,119,,106,145,138,160,260,17,131,87,115
10,201572,2018-19,00,1610612749,MIL,NR,NR,NR,52,96,83,73.0,17,17,66.0,133,151,,248,51,80,209,149,3,153,78,72
11,201572,2019-20,00,1610612749,MIL,NR,NR,NR,90,100,94,98.0,91,64,141.0,88,102,43.0,128,87,95,178,138,2,160,97,90
12,201572,2020-21,00,1610612749,MIL,NR,NR,NR,66,79,95,39.0,114,92,137.0,99,105,43.0,47,87,69,301,170,7,171,80,78
13,201572,2021-22,00,1610612749,MIL,NR,NR,NR,427,382,390,,327,344,,371,390,,358,429,422,490,417,251,426,382,402
14,201572,2022-23,00,1610612749,MIL,NR,NR,NR,42,49,66,25.0,69,68,77.0,102,97,76.0,29,44,37,210,208,1,102,60,39
15,201572,2023-24,00,1610612749,MIL,NR,NR,NR,41,96,103,61.0,60,57,101.0,126,137,,52,76,67,174,183,3,154,98,79
16,201572,2024-25,00,1610612749,MIL,NR,NR,NR,41,92,103,41.0,67,60,87.0,183,179,,93,80,81,193,98,5,151,95,87
