,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630288,0022301002,MAR 20 2024,1610612756,Phoenix,Suns,PHX,PTS,12,1,2024-03-20T00:00:00
1,1630288,0022101123,MAR 28 2022,1610612739,Cleveland,Cavaliers,CLE,REB,6,2,2022-03-28T00:00:00
2,1630288,0022101123,MAR 28 2022,1610612739,Cleveland,Cavaliers,CLE,OREB,3,3,2022-03-28T00:00:00
3,1630288,0022301129,APR 06 2024,1610612763,Memphis,Grizzlies,MEM,DREB,4,4,2024-04-06T00:00:00
4,1630288,0022301028,MAR 24 2024,1610612746,LA,Clippers,LAC,DREB,4,4,2024-03-24T00:00:00
5,1630288,0022100443,DEC 18 2021,1610612761,Toronto,Raptors,TOR,DREB,4,4,2021-12-18T00:00:00
6,1630288,0022301145,APR 09 2024,1610612765,Detroit,Pistons,DET,AST,6,5,2024-04-09T00:00:00
7,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,AST,6,5,2024-03-06T00:00:00
8,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,STL,3,6,2024-03-06T00:00:00
9,1630288,0022201099,MAR 24 2023,1610612765,Detroit,Pistons,DET,STL,3,6,2023-03-24T00:00:00
10,1630288,0022400380,DEC 21 2024,1610612739,Cleveland,Cavaliers,CLE,BLK,1,7,2024-12-21T00:00:00
11,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,BLK,1,7,2024-03-06T00:00:00
12,1630288,0022201176,APR 04 2023,1610612766,Charlotte,Hornets,CHA,BLK,1,7,2023-04-04T00:00:00
13,1630288,0022201132,MAR 28 2023,1610612748,Miami,Heat,MIA,BLK,1,7,2023-03-28T00:00:00
14,1630288,0022200199,NOV 14 2022,1610612765,Detroit,Pistons,DET,BLK,1,7,2022-11-14T00:00:00
15,1630288,0022100443,DEC 18 2021,1610612761,Toronto,Raptors,TOR,BLK,1,7,2021-12-18T00:00:00
16,1630288,0022400380,DEC 21 2024,1610612739,Cleveland,Cavaliers,CLE,FGM,4,8,2024-12-21T00:00:00
17,1630288,0022400205,NOV 10 2024,1610612766,Charlotte,Hornets,CHA,FGM,4,8,2024-11-10T00:00:00
18,1630288,0022301145,APR 09 2024,1610612765,Detroit,Pistons,DET,FGM,4,8,2024-04-09T00:00:00
19,1630288,0022301129,APR 06 2024,1610612763,Memphis,Grizzlies,MEM,FGM,4,8,2024-04-06T00:00:00
20,1630288,0022301002,MAR 20 2024,1610612756,Phoenix,Suns,PHX,FGM,4,8,2024-03-20T00:00:00
21,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,FGM,4,8,2024-03-06T00:00:00
22,1630288,0022200266,NOV 23 2022,1610612751,Brooklyn,Nets,BKN,FGM,4,8,2022-11-23T00:00:00
23,1630288,0022200266,NOV 23 2022,1610612751,Brooklyn,Nets,BKN,FGA,9,9,2022-11-23T00:00:00
24,1630288,0022301129,APR 06 2024,1610612763,Memphis,Grizzlies,MEM,FG3M,2,10,2024-04-06T00:00:00
25,1630288,0022301002,MAR 20 2024,1610612756,Phoenix,Suns,PHX,FG3M,2,10,2024-03-20T00:00:00
26,1630288,0022300909,MAR 08 2024,1610612740,New Orleans,Pelicans,NOP,FG3M,2,10,2024-03-08T00:00:00
27,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,FG3M,2,10,2024-03-06T00:00:00
28,1630288,0022300896,MAR 06 2024,1610612763,Memphis,Grizzlies,MEM,FG3A,4,11,2024-03-06T00:00:00
29,1630288,0022400467,JAN 02 2025,1610612744,Golden State,Warriors,GSW,FTM,2,12,2025-01-02T00:00:00
30,1630288,0022400205,NOV 10 2024,1610612766,Charlotte,Hornets,CHA,FTM,2,12,2024-11-10T00:00:00
31,1630288,0022301002,MAR 20 2024,1610612756,Phoenix,Suns,PHX,FTM,2,12,2024-03-20T00:00:00
32,1630288,0022201099,MAR 24 2023,1610612765,Detroit,Pistons,DET,FTM,2,12,2023-03-24T00:00:00
33,1630288,0022200526,DEC 29 2022,1610612763,Memphis,Grizzlies,MEM,FTM,2,12,2022-12-29T00:00:00
34,1630288,0022101138,MAR 30 2022,1610612764,Washington,Wizards,WAS,FTM,2,12,2022-03-30T00:00:00
35,1630288,0022400467,JAN 02 2025,1610612744,Golden State,Warriors,GSW,FTA,4,13,2025-01-02T00:00:00
