,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630577,00,0,88,81,2701,508,1184,0.429,149,428,0.348,243,298,0.815,140,458,598,120,136,86,131,145,1408
