,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630577,2021-22,00,3301,St. John's (NY),21.0,31,31,1062,221,534,0.414,65,193,0.337,89,114,0.781,42,164,206,63,61,35,46,47,596
1,1630577,2020-21,00,3301,St. John's (NY),20.0,25,24,822,166,383,0.433,60,158,0.38,102,115,0.887,41,143,184,33,36,25,47,44,494
2,1630577,2019-20,00,3301,St. John's (NY),19.0,32,26,817,121,267,0.453,24,77,0.312,52,69,0.754,57,151,208,24,39,26,38,54,318
