,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,201959,2009-10,00,1610612741,CHI,NR,NR,NR,105,115,132,31.0,314,380,,148,128,,14,42,32,224,145,17,108,135,94
1,201959,2010-11,00,1610612741,CHI,NR,NR,NR,156,166,180,,285,280,,159,143,,40,66,56,241,182,17,182,184,129
2,201959,2011-12,00,1610612741,CHI,NR,NR,NR,180,154,169,,341,401,,146,121,,37,96,69,238,229,23,190,167,126
3,201959,2012-13,00,1610612741,CHI,NR,NR,NR,193,185,203,,333,325,,169,150,,71,130,100,247,265,25,185,200,173
4,201959,2013-14,00,1610612741,CHI,NR,NR,NR,73,54,61,43.0,349,329,,61,62,84.0,21,50,36,189,196,13,54,68,61
5,201959,2014-15,00,1610612741,CHI,NR,NR,NR,155,150,168,,381,426,,108,107,105.0,31,122,80,243,215,34,188,162,123
6,201959,2015-16,00,1610612741,CHI,NR,NR,NR,124,142,175,,382,377,,162,144,,16,83,52,181,167,36,172,162,94
7,201959,2016-17,00,1610612760,OKC,NR,NR,NR,113,84,99,21.0,351,352,,129,122,,27,65,48,243,197,42,107,103,89
8,201959,2017-18,00,1610612750,MIN,NR,NR,NR,14,50,101,6.0,350,327,,90,94,69.0,11,36,25,198,105,51,152,76,43
9,201959,2018-19,00,1610612750,MIN,NR,NR,NR,156,114,165,14.0,340,352,,110,107,83.0,28,90,56,244,140,92,175,137,98
10,201959,2019-20,00,1610612752,NYK,NR,NR,NR,241,214,258,,385,395,,263,268,,39,196,135,283,243,111,246,244,210
11,201959,2020-21,00,1610612752,NYK,NR,NR,NR,267,309,353,,423,415,,274,266,,48,205,141,342,232,51,345,332,228
12,201959,2021-22,00,1610612752,NYK,NR,NR,NR,290,342,366,,346,373,,293,307,,77,248,187,369,331,86,353,341,288
13,201959,2022-23,00,1610612764,WAS,NR,NR,NR,369,367,376,,367,379,,320,315,,271,364,349,362,351,278,349,371,363
14,201959,2023-24,00,1610612765,DET,NR,NR,NR,435,464,463,,440,435,,487,493,,397,437,429,451,471,343,462,474,451
15,201959,2024-25,00,1610612766,CHA,NR,NR,NR,384,392,401,,402,443,,386,374,,202,356,334,404,365,317,360,403,373
