,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1631106,2021-22,00,2863,Louisiana State,21.0,33,4,834,190,365,0.521,28,78,0.359,151,188,0.803,75,143,218,33,64,36,73,91,559
1,1631106,2020-21,00,3338,Cincinnati,20.0,23,8,450,67,145,0.462,7,29,0.241,27,47,0.574,52,84,136,30,27,29,50,60,168
