,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,201599,2008-09,00,1610612746,LAC,NR,NR,NR,293,283,321,,304,373,,268,189,,147,190,181,367,330,60,276,286,261
1,201599,2009-10,00,1610612746,LAC,NR,NR,NR,236,244,280,,314,337,,261,181,,72,127,102,330,304,58,180,263,220
2,201599,2010-11,00,1610612746,LAC,NR,NR,NR,125,166,231,,309,350,,164,96,,20,45,34,273,172,8,117,185,98
3,201599,2011-12,00,1610612746,LAC,NR,NR,NR,75,146,209,,341,364,,172,113,,10,28,18,353,214,2,138,166,54
4,201599,2012-13,00,1610612746,LAC,NR,NR,NR,123,107,178,1.0,333,406,,158,67,,21,37,30,337,158,15,140,134,84
5,201599,2013-14,00,1610612746,LAC,NR,NR,NR,10,93,171,1.0,349,416,,92,25,122.0,2,1,1,222,59,2,95,113,10
6,201599,2014-15,00,1610612746,LAC,NR,NR,NR,7,61,156,1.0,356,376,,59,5,124.0,2,1,1,260,54,3,100,80,5
7,201599,2015-16,00,1610612746,LAC,NR,NR,NR,29,83,170,1.0,382,406,,29,4,121.0,4,2,2,213,160,2,109,80,12
8,201599,2016-17,00,1610612746,LAC,NR,NR,NR,27,56,142,1.0,401,409,,52,20,113.0,3,1,2,198,143,6,91,70,13
9,201599,2017-18,00,1610612746,LAC,NR,NR,NR,43,78,151,2.0,445,492,,58,32,105.0,3,2,2,171,203,38,64,97,11
10,201599,2018-19,00,1610612752,NYK,NR,NR,NR,96,131,208,,454,495,,61,48,105.0,11,8,5,133,189,32,48,134,35
11,201599,2019-20,00,1610612751,BKN,NR,NR,NR,205,190,257,,463,503,,152,132,,23,19,17,171,307,46,150,208,80
12,201599,2020-21,00,1610612751,BKN,NR,NR,NR,195,189,287,,480,507,,245,179,,37,49,38,202,327,24,108,222,118
13,201599,2021-22,00,1610612755,PHI,NR,NR,NR,351,337,382,,514,562,,360,341,,86,186,158,410,388,102,310,354,290
14,201599,2022-23,00,1610612743,DEN,NR,NR,NR,352,329,388,,459,509,,356,297,,179,230,219,362,376,166,252,350,305
15,201599,2023-24,00,1610612743,DEN,NR,NR,NR,387,371,399,,498,541,,323,273,,173,291,263,389,434,248,342,381,343
16,201599,2024-25,00,1610612743,DEN,NR,NR,NR,334,326,365,,425,480,,387,335,,202,224,225,325,353,179,298,350,301
