,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,202681,Kyrie,Irving,Cleveland Cavaliers,All-NBA,3,2014-15,,,1610612739,Award,Kia Motors,KIANT,
1,202681,Kyrie,Irving,Boston Celtics,All-NBA,2,2018-19,,,East,Award,Kia Motors,KIANT,
2,202681,Kyrie,Irving,Brooklyn Nets,All-NBA,3,2020-21,,,East,Award,Kia Motors,KIANT,
3,202681,Kyrie,Irving,Cleveland Cavaliers,All-Rookie Team,1,2011-12,,,1610612739,Award,Kia Motors,KIART,
4,202681,Kyrie,Irving,Cleveland Cavaliers,NBA All-Star Most Valuable Player,,2013-14,,,,Award,Kia Motors,KAMVP,
5,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2012-13,,2013-01-21T00:00:00,East,Award,Kia Motors,KIPWK,
6,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2013-14,,2013-12-16T00:00:00,East,Award,Kia Motors,KIPWK,
7,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2015-01-26T00:00:00,East,Award,Kia Motors,KIPWK,
8,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Player of the Week,,2014-15,,2015-03-09T00:00:00,East,Award,Kia Motors,KIPWK,
9,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,01/01/2012,,East,Award,Kia Motors,KIRMO,
10,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,02/01/2012,,East,Award,Kia Motors,KIRMO,
11,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Month,,2011-12,03/01/2012,,East,Award,Kia Motors,KIRMO,
12,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Rookie of the Year,,2011-12,,,,Award,Kia Motors,KIROY,
13,202681,Kyrie,Irving,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
14,202681,Kyrie,Irving,Dallas Mavericks,NBA Player of the Week,,2023-24,,2024-04-01T00:00:00,West,Award,Kia Motors,KIPWK,
15,202681,Kyrie,Irving,,NBA All-Star,,2012-13,,,,Award,All-Star,,
16,202681,Kyrie,Irving,,NBA All-Star,,2013-14,,,,Award,All-Star,,
17,202681,Kyrie,Irving,,NBA All-Star,,2014-15,,,,Award,All-Star,,
18,202681,Kyrie,Irving,,NBA All-Star,,2016-17,,,,Award,All-Star,,
19,202681,Kyrie,Irving,,NBA All-Star,,2017-18,,,,Award,All-Star,,
20,202681,Kyrie,Irving,,NBA All-Star,,2020-21,,,,Award,All-Star,,
21,202681,Kyrie,Irving,,NBA All-Star,,2018-19,,,,Award,All-Star,,
22,202681,Kyrie,Irving,,NBA All-Star,,2022-23,,,,Award,All-Star,,
23,202681,Kyrie,Irving,Cleveland Cavaliers,NBA Champion,,2015-16,,,,Award,Champion,,
