,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202681,2010-11,00,3111,Duke,19.0,11,8,303,55,104,0.529,18,39,0.462,64,71,0.901,6,31,37,47,16,6,27,23,192
