,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630695,00,0,40,4,505,51,107,0.477,25,63,0.397,9,11,0.818,33,88,121,23,10,12,18,36,136
