,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,201144,2010-11,00,1610612763,MEM,NR,NR,NR,19,17,14,51.0,26,25,50.0,17,18,21.0,70,30,38,7,18,65,15,16,22
1,201144,2011-12,00,1610612763,MEM,NR,NR,NR,50,65,57,37.0,30,50,4.0,33,37,40.0,109,88,94,14,59,139,36,51,48
2,201144,2012-13,00,1610612763,MEM,NR,NR,NR,15,15,12,61.0,19,14,59.0,10,9,38.0,44,22,28,3,5,38,15,16,12
3,201144,2013-14,00,1610612763,MEM,NR,NR,NR,56,50,53,48.0,92,50,,54,54,47.0,94,69,82,18,23,101,51,56,46
4,201144,2014-15,00,1610612763,MEM,NR,NR,NR,58,50,45,45.0,48,37,,41,44,33.0,164,130,137,22,33,136,59,48,59
5,201144,2016-17,00,1610612763,MEM,NR,NR,NR,61,32,38,22.0,28,41,15.0,21,25,23.0,155,92,110,19,36,65,54,28,35
6,201144,2019-20,00,1610612762,UTA,NR,NR,NR,88,68,72,24.0,38,68,3.0,52,56,22.0,102,122,121,43,46,108,107,63,64
7,201144,2020-21,00,1610612762,UTA,NR,NR,NR,79,68,68,,41,50,8.0,49,65,,114,89,95,24,146,64,41,63,60
8,201144,2021-22,00,1610612762,UTA,NR,NR,NR,82,101,79,,97,75,,71,76,35.0,129,98,106,44,77,86,49,100,111
9,201144,2022-23,00,1610612750,MIN,NR,NR,NR,76,97,99,30.0,68,87,13.0,72,81,7.0,128,121,122,42,95,147,83,90,87
10,201144,2023-24,00,1610612750,MIN,NR,NR,NR,22,37,28,49.0,14,19,29.0,43,36,,53,32,36,9,5,68,26,36,26
