,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,201144,2010-11,00,1610612763,MEM,23.0,13,13,507,71,183,0.388,11,37,0.297,44,53,0.83,7,43,50,83,14,3,30,39,197
1,201144,2011-12,00,1610612763,MEM,24.0,7,7,277,32,76,0.421,11,22,0.5,24,32,0.75,4,19,23,50,6,0,16,19,99
2,201144,2012-13,00,1610612763,MEM,25.0,15,15,575,83,216,0.384,18,64,0.281,71,93,0.763,12,59,71,107,26,5,34,34,255
3,201144,2013-14,00,1610612763,MEM,26.0,7,7,267,44,102,0.431,3,27,0.111,20,26,0.769,5,27,32,55,14,1,15,14,111
4,201144,2014-15,00,1610612763,MEM,27.0,8,8,243,41,96,0.427,10,33,0.303,23,28,0.821,0,9,9,40,11,0,12,10,115
5,201144,2016-17,00,1610612763,MEM,29.0,6,6,224,50,103,0.485,17,38,0.447,31,37,0.838,1,19,20,42,10,3,12,11,148
6,201144,2019-20,00,1610612762,UTA,32.0,5,5,165,31,64,0.484,18,34,0.529,19,22,0.864,3,11,14,26,8,1,5,10,99
7,201144,2020-21,00,1610612762,UTA,33.0,6,6,176,29,68,0.426,18,37,0.486,16,16,1.0,3,18,21,46,1,3,14,15,92
8,201144,2021-22,00,1610612762,UTA,34.0,6,6,174,19,57,0.333,5,25,0.2,12,15,0.8,2,17,19,29,5,2,13,19,55
9,201144,2022-23,00,1610612750,MIN,35.0,5,5,183,20,42,0.476,10,22,0.455,10,11,0.909,2,11,13,32,3,0,7,11,60
10,201144,2023-24,00,1610612750,MIN,36.0,15,15,474,62,145,0.428,30,76,0.395,20,28,0.714,10,48,58,86,21,3,20,38,174
