,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630256,00,0,18,7,262,30,65,0.462,5,16,0.313,18,26,0.692,20,43,63,20,17,4,5,35,83
