,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203468,2013-14,00,1610612757,POR,NR,NR,NR,167,175,158,,121,111,,149,157,,173,183,187,177,162,132,154,175,204
1,203468,2014-15,00,1610612757,POR,NR,NR,NR,83,65,74,26.0,41,57,8.0,80,85,43.0,140,89,104,145,66,100,95,63,88
2,203468,2015-16,00,1610612757,POR,NR,NR,NR,28,16,15,43.0,24,20,30.0,24,23,33.0,72,55,60,24,34,44,26,15,36
3,203468,2016-17,00,1610612757,POR,NR,NR,NR,111,73,62,54.0,49,66,7.0,57,72,5.0,63,109,101,132,91,83,38,64,99
4,203468,2017-18,00,1610612757,POR,NR,NR,NR,96,51,60,17.0,46,57,17.0,79,84,38.0,175,143,157,75,81,110,73,53,83
5,203468,2018-19,00,1610612757,POR,NR,NR,NR,10,5,5,44.0,7,8,28.0,16,15,57.0,41,23,26,20,22,23,16,6,12
6,203468,2019-20,00,1610612757,POR,NR,NR,NR,76,50,46,34.0,56,64,50.0,59,56,57.0,79,79,83,67,61,79,44,54,74
7,203468,2020-21,00,1610612757,POR,NR,NR,NR,58,44,38,41.0,51,47,64.0,78,79,43.0,71,58,62,39,110,52,48,50,59
8,203468,2021-22,00,1610612740,NOP,NR,NR,NR,57,48,38,59.0,42,37,60.0,53,45,59.0,45,64,61,44,92,53,46,46,61
9,203468,2023-24,00,1610612740,NOP,NR,NR,NR,96,67,65,55.0,83,59,82.0,129,137,,117,92,102,61,49,68,38,75,94
