,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626157,00,0,32,32,1093,207,442,0.468,49,140,0.35,140,170,0.824,67,260,327,76,21,24,84,115,603
