,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630163,0022400268,NOV 23 2024,1610612749,Milwaukee,Bucks,MIL,PTS,50,1,2024-11-23T00:00:00
1,1630163,0022400286,NOV 27 2024,1610612748,Miami,Heat,MIA,REB,10,2,2024-11-27T00:00:00
2,1630163,0022400286,NOV 27 2024,1610612748,Miami,Heat,MIA,OREB,2,3,2024-11-27T00:00:00
3,1630163,0022400229,NOV 16 2024,1610612749,Milwaukee,Bucks,MIL,OREB,2,3,2024-11-16T00:00:00
4,1630163,0022400169,NOV 06 2024,1610612765,Detroit,Pistons,DET,OREB,2,3,2024-11-06T00:00:00
5,1630163,0022400141,NOV 02 2024,1610612738,Boston,Celtics,BOS,OREB,2,3,2024-11-02T00:00:00
6,1630163,0022400088,OCT 26 2024,1610612748,Miami,Heat,MIA,OREB,2,3,2024-10-26T00:00:00
7,1630163,0022400277,NOV 25 2024,1610612753,Orlando,Magic,ORL,DREB,9,4,2024-11-25T00:00:00
8,1630163,0022400362,DEC 19 2024,1610612764,Washington,Wizards,WAS,AST,13,5,2024-12-19T00:00:00
9,1630163,0022400362,DEC 19 2024,1610612764,Washington,Wizards,WAS,STL,4,6,2024-12-19T00:00:00
10,1630163,0022401222,DEC 16 2024,1610612755,Philadelphia,76ers,PHI,STL,4,6,2024-12-16T00:00:00
11,1630163,0022400391,DEC 23 2024,1610612745,Houston,Rockets,HOU,BLK,1,7,2024-12-23T00:00:00
12,1630163,0022400277,NOV 25 2024,1610612753,Orlando,Magic,ORL,BLK,1,7,2024-11-25T00:00:00
13,1630163,0022400184,NOV 08 2024,1610612754,Indiana,Pacers,IND,BLK,1,7,2024-11-08T00:00:00
14,1630163,0022400079,OCT 25 2024,1610612737,Atlanta,Hawks,ATL,BLK,1,7,2024-10-25T00:00:00
15,1630163,0022400068,OCT 23 2024,1610612745,Houston,Rockets,HOU,BLK,1,7,2024-10-23T00:00:00
16,1630163,0022400277,NOV 25 2024,1610612753,Orlando,Magic,ORL,FGM,17,8,2024-11-25T00:00:00
17,1630163,0022400268,NOV 23 2024,1610612749,Milwaukee,Bucks,MIL,FGM,17,8,2024-11-23T00:00:00
18,1630163,0022400268,NOV 23 2024,1610612749,Milwaukee,Bucks,MIL,FGA,38,9,2024-11-23T00:00:00
19,1630163,0022400079,OCT 25 2024,1610612737,Atlanta,Hawks,ATL,FG3M,9,10,2024-10-25T00:00:00
20,1630163,0022400286,NOV 27 2024,1610612748,Miami,Heat,MIA,FG3A,20,11,2024-11-27T00:00:00
21,1630163,0022400229,NOV 16 2024,1610612749,Milwaukee,Bucks,MIL,FTM,11,12,2024-11-16T00:00:00
22,1630163,0022400268,NOV 23 2024,1610612749,Milwaukee,Bucks,MIL,FTA,13,13,2024-11-23T00:00:00
