,PLAYER_ID,SEASON_ID,LEAGUE_ID,ORGANIZATION_ID,SCHOOL_NAME,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1628398,2016-17,00,3661,Utah,21.0,29,29,894,182,361,0.504,27,84,0.321,85,127,0.669,81,190,271,71,18,14,62,46,476
1,1628398,2015-16,00,3661,Utah,20.0,36,36,868,154,295,0.522,13,51,0.255,66,107,0.617,64,142,206,51,12,16,71,73,387
2,1628398,2014-15,00,3661,Utah,19.0,31,31,252,36,79,0.456,11,34,0.324,20,36,0.556,10,45,55,19,1,5,18,32,103
