,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1630530,2021-22,00,1610612740,NOP,NR,NR,NR,119,134,134,,67,89,7,118,128,,114,120,125,150,110,106,167,127,130
1,1630530,2023-24,00,1610612740,NOP,NR,NR,NR,85,97,87,65.0,63,58,59,162,165,,103,72,84,95,70,41,75,100,101
