,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,203954,Joel,Embiid,Philadelphia 76ers,All-Defensive Team,2,2017-18,,,East,Award,Kia Motors,KIADT,
1,203954,Joel,Embiid,Philadelphia 76ers,All-Defensive Team,2,2018-19,,,East,Award,Kia Motors,KIADT,
2,203954,Joel,Embiid,Philadelphia 76ers,All-Defensive Team,2,2020-21,,,East,Award,Kia Motors,KIADT,
3,203954,Joel,Embiid,Philadelphia 76ers,All-NBA,2,2017-18,,,East,Award,Kia Motors,KIANT,
4,203954,Joel,Embiid,Philadelphia 76ers,All-NBA,2,2018-19,,,East,Award,Kia Motors,KIANT,
5,203954,Joel,Embiid,Philadelphia 76ers,All-NBA,2,2020-21,,,East,Award,Kia Motors,KIANT,
6,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2018-19,01/01/2019,,East,Award,Kia Motors,KIPMO,
7,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2020-21,1/1/2021,,East,Award,Kia Motors,KIPMO,
8,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2016-17,,2017-01-23T00:00:00,East,Award,Kia Motors,KIPWK,
9,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2017-18,,2018-01-15T00:00:00,East,Award,Kia Motors,KIPWK,
10,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2017-18,,2018-02-05T00:00:00,East,Award,Kia Motors,KIPWK,
11,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2018-19,,2018-12-31T00:00:00,East,Award,Kia Motors,KIPWK,
12,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2020-21,,2021-01-18T00:00:00,East,Award,Kia Motors,KIPWK,
13,203954,Joel,Embiid,Philadelphia 76ers,NBA Rookie of the Month,,2016-17,1/1/2017,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
14,203954,Joel,Embiid,Philadelphia 76ers,NBA Rookie of the Month,,2016-17,11/1/2016,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
15,203954,Joel,Embiid,Philadelphia 76ers,NBA Rookie of the Month,,2016-17,12/1/2016,1900-01-01T12:00:00,East,Award,Kia Motors,KIRMO,
16,203954,Joel,Embiid,Philadelphia 76ers,All-Rookie Team,1,2016-17,,,East,Award,Kia Motors,KIART,
17,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2021-22,12/1/2021,,East,Award,Kia Motors,KIPMO,
18,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2021-22,,2022-01-24T00:00:00,East,Award,Kia Motors,KIPWK,
19,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2021-22,1/1/2022,,East,Award,Kia Motors,KIPMO,
20,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2021-22,,2022-04-04T00:00:00,East,Award,Kia Motors,KIPWK,
21,203954,Joel,Embiid,Philadelphia 76ers,All-NBA,2,2021-22,,,East,Award,Kia Motors,KIANT,
22,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2022-23,,2023-03-13T00:00:00,East,Award,Kia Motors,KIPWK,
23,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2022-23,,2023-03-06T00:00:00,East,Award,Kia Motors,KIPWK,
24,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2022-23,,2022-12-05T00:00:00,East,Award,Kia Motors,KIPWK,
25,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2022-23,,2022-11-07T00:00:00,East,Award,Kia Motors,KIPWK,
26,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2022-23,1/1/2023,,East,Award,Kia Motors,KIPMO,
27,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2022-23,12/1/2022,,East,Award,Kia Motors,KIPMO,
28,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Month,,2022-23,3/1/2023,,East,Award,Kia Motors,KIPMO,
29,203954,Joel,Embiid,Philadelphia 76ers,NBA Most Valuable Player,,2022-23,,,East,Award,Kia Motors,KIMVP,
30,203954,Joel,Embiid,Philadelphia 76ers,All-NBA,1,2022-23,,,East,Award,Kia Motors,KIANT,
31,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2023-24,,2023-11-06T00:00:00,East,Award,Kia Motors,KIPWK,
32,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2023-24,,2023-12-18T00:00:00,East,Award,Kia Motors,KIPWK,
33,203954,Joel,Embiid,Philadelphia 76ers,NBA Player of the Week,,2023-24,,2024-01-15T00:00:00,East,Award,Kia Motors,KIPWK,
34,203954,Joel,Embiid,,NBA All-Star,,2018-19,,,,Award,All-Star,,
35,203954,Joel,Embiid,,NBA All-Star,,2019-20,,,,Award,All-Star,,
36,203954,Joel,Embiid,,NBA All-Star,,2020-21,,,,Award,All-Star,,
37,203954,Joel,Embiid,,NBA All-Star,,2023-24,,,,Award,All-Star,,
38,203954,Joel,Embiid,,NBA All-Star,,2017-18,,,,Award,All-Star,,
39,203954,Joel,Embiid,,NBA All-Star,,2022-23,,,,Award,All-Star,,
40,203954,Joel,Embiid,,NBA All-Star,,2021-22,,,,Award,All-Star,,
41,203954,Joel,Embiid,USA,Olympic Gold Medal,,2024,,,,Award,Olympic,Gold,
