,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1629006,0022200373,DEC 07 2022,1610612738,Boston,Celtics,BOS,PTS,28,1,2022-12-07T00:00:00
1,1629006,0022200427,DEC 15 2022,1610612746,LA,Clippers,LAC,REB,11,2,2022-12-15T00:00:00
2,1629006,0022200345,DEC 04 2022,1610612759,San Antonio,Spurs,SAS,REB,11,2,2022-12-04T00:00:00
3,1629006,0021800055,OCT 24 2018,1610612761,Toronto,Raptors,TOR,REB,11,2,2018-10-24T00:00:00
4,1629006,0022400431,DEC 28 2024,1610612744,Golden State,Warriors,GSW,OREB,6,3,2024-12-28T00:00:00
5,1629006,0022400227,NOV 13 2024,1610612758,Sacramento,Kings,SAC,OREB,6,3,2024-11-13T00:00:00
6,1629006,0021900262,NOV 27 2019,1610612759,San Antonio,Spurs,SAS,DREB,7,4,2019-11-27T00:00:00
7,1629006,0022201110,MAR 25 2023,1610612755,Philadelphia,76ers,PHI,AST,6,5,2023-03-25T00:00:00
8,1629006,0022200345,DEC 04 2022,1610612759,San Antonio,Spurs,SAS,AST,6,5,2022-12-04T00:00:00
9,1629006,0022000246,JAN 23 2021,1610612740,New Orleans,Pelicans,NOP,STL,5,6,2021-01-23T00:00:00
10,1629006,0021801185,APR 05 2019,1610612748,Miami,Heat,MIA,STL,5,6,2019-04-05T00:00:00
11,1629006,0022200697,JAN 21 2023,1610612754,Indiana,Pacers,IND,BLK,4,7,2023-01-21T00:00:00
12,1629006,0022400227,NOV 13 2024,1610612758,Sacramento,Kings,SAC,FGM,10,8,2024-11-13T00:00:00
13,1629006,0022200832,FEB 09 2023,1610612737,Atlanta,Hawks,ATL,FGA,17,9,2023-02-09T00:00:00
14,1629006,0022200885,FEB 16 2023,1610612746,LA,Clippers,LAC,FG3M,6,10,2023-02-16T00:00:00
15,1629006,0022200885,FEB 16 2023,1610612746,LA,Clippers,LAC,FG3A,12,11,2023-02-16T00:00:00
16,1629006,0022200697,JAN 21 2023,1610612754,Indiana,Pacers,IND,FTM,11,12,2023-01-21T00:00:00
17,1629006,0022200697,JAN 21 2023,1610612754,Indiana,Pacers,IND,FTA,15,13,2023-01-21T00:00:00
