,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,204060,0022400234,NOV 17 2024,1610612756,Phoenix,Suns,PHX,PTS,0,1,2024-11-17T00:00:00
1,204060,0022400020,NOV 15 2024,1610612758,Sacramento,Kings,SAC,PTS,0,1,2024-11-15T00:00:00
2,204060,0022400139,NOV 01 2024,1610612743,Denver,Nuggets,DEN,PTS,0,1,2024-11-01T00:00:00
3,204060,0022400114,OCT 29 2024,1610612742,Dallas,Mavericks,DAL,PTS,0,1,2024-10-29T00:00:00
4,204060,0022400093,OCT 26 2024,1610612761,Toronto,Raptors,TOR,PTS,0,1,2024-10-26T00:00:00
5,204060,0022400076,OCT 24 2024,1610612758,Sacramento,Kings,SAC,PTS,0,1,2024-10-24T00:00:00
6,204060,0022400062,OCT 22 2024,1610612747,Los Angeles,Lakers,LAL,PTS,0,1,2024-10-22T00:00:00
7,204060,0022400139,NOV 01 2024,1610612743,Denver,Nuggets,DEN,REB,1,2,2024-11-01T00:00:00
8,204060,0022400093,OCT 26 2024,1610612761,Toronto,Raptors,TOR,REB,1,2,2024-10-26T00:00:00
9,204060,0022400139,NOV 01 2024,1610612743,Denver,Nuggets,DEN,OREB,1,3,2024-11-01T00:00:00
10,204060,0022400093,OCT 26 2024,1610612761,Toronto,Raptors,TOR,OREB,1,3,2024-10-26T00:00:00
11,204060,0022400234,NOV 17 2024,1610612756,Phoenix,Suns,PHX,DREB,0,4,2024-11-17T00:00:00
12,204060,0022400020,NOV 15 2024,1610612758,Sacramento,Kings,SAC,DREB,0,4,2024-11-15T00:00:00
13,204060,0022400139,NOV 01 2024,1610612743,Denver,Nuggets,DEN,DREB,0,4,2024-11-01T00:00:00
14,204060,0022400114,OCT 29 2024,1610612742,Dallas,Mavericks,DAL,DREB,0,4,2024-10-29T00:00:00
15,204060,0022400093,OCT 26 2024,1610612761,Toronto,Raptors,TOR,DREB,0,4,2024-10-26T00:00:00
16,204060,0022400076,OCT 24 2024,1610612758,Sacramento,Kings,SAC,DREB,0,4,2024-10-24T00:00:00
17,204060,0022400062,OCT 22 2024,1610612747,Los Angeles,Lakers,LAL,DREB,0,4,2024-10-22T00:00:00
