,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1626145,2015-16,00,1610612750,MIN,20.0,6,1,97,10,26,0.385,5,12,0.417,9,9,1.0,1,8,9,21,2,0,6,6,34
1,1626145,2016-17,00,1610612750,MIN,21.0,5,0,54,8,16,0.5,2,7,0.286,3,6,0.5,1,4,5,4,4,0,6,0,21
2,1626145,2017-18,00,1610612750,MIN,22.0,3,0,43,5,10,0.5,2,4,0.5,5,5,1.0,0,7,7,10,2,0,4,5,17
3,1626145,2018-19,00,1610612750,MIN,23.0,5,0,108,17,45,0.378,0,10,0.0,12,17,0.706,1,7,8,18,7,1,12,4,46
4,1626145,2019-20,00,1610612763,MEM,24.0,8,1,160,24,53,0.453,5,9,0.556,9,11,0.818,1,17,18,32,7,0,15,8,62
5,1626145,2020-21,00,1610612763,MEM,25.0,4,0,66,6,21,0.286,3,16,0.188,7,7,1.0,1,8,9,13,5,1,3,6,22
6,1626145,2021-22,00,1610612763,MEM,26.0,5,1,97,14,30,0.467,6,17,0.353,5,5,1.0,2,13,15,12,5,1,5,6,39
7,1626145,2022-23,00,1610612763,MEM,27.0,4,0,72,4,21,0.19,2,9,0.222,7,9,0.778,1,11,12,12,2,0,3,0,17
8,1626145,2023-24,00,1610612764,WAS,28.0,4,4,91,14,33,0.424,3,10,0.3,5,6,0.833,2,14,16,17,6,2,5,2,36
9,1626145,2024-25,00,1610612756,PHX,28.0,4,4,88,15,24,0.625,8,13,0.615,0,0,0.0,0,5,5,21,8,0,5,2,38
