,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1627732,00,0,2,0,46,13,14,0.929,0,0,0.0,1,2,0.5,5,7,12,12,3,1,0,0,27
