,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1629638,0022400355,DEC 08 2024,1610612744,Golden State,Warriors,GSW,PTS,19,1,2024-12-08T00:00:00
1,1629638,0022400044,NOV 29 2024,1610612746,LA,Clippers,LAC,REB,10,2,2024-11-29T00:00:00
2,1629638,0022400044,NOV 29 2024,1610612746,LA,Clippers,LAC,OREB,3,3,2024-11-29T00:00:00
3,1629638,0022400044,NOV 29 2024,1610612746,LA,Clippers,LAC,DREB,7,4,2024-11-29T00:00:00
4,1629638,0022400146,NOV 02 2024,1610612759,San Antonio,Spurs,SAS,AST,6,5,2024-11-02T00:00:00
5,1629638,0022400226,NOV 13 2024,1610612757,Portland,Trail Blazers,POR,STL,3,6,2024-11-13T00:00:00
6,1629638,0022400008,NOV 12 2024,1610612757,Portland,Trail Blazers,POR,STL,3,6,2024-11-12T00:00:00
7,1629638,0022400139,NOV 01 2024,1610612743,Denver,Nuggets,DEN,STL,3,6,2024-11-01T00:00:00
8,1629638,0022400479,JAN 04 2025,1610612765,Detroit,Pistons,DET,BLK,2,7,2025-01-04T00:00:00
9,1629638,0022400294,NOV 27 2024,1610612758,Sacramento,Kings,SAC,BLK,2,7,2024-11-27T00:00:00
10,1629638,0022400355,DEC 08 2024,1610612744,Golden State,Warriors,GSW,FGM,7,8,2024-12-08T00:00:00
11,1629638,0022401218,DEC 15 2024,1610612759,San Antonio,Spurs,SAS,FGA,15,9,2024-12-15T00:00:00
12,1629638,0022400294,NOV 27 2024,1610612758,Sacramento,Kings,SAC,FG3M,5,10,2024-11-27T00:00:00
13,1629638,0022401218,DEC 15 2024,1610612759,San Antonio,Spurs,SAS,FG3A,8,11,2024-12-15T00:00:00
14,1629638,0022401218,DEC 15 2024,1610612759,San Antonio,Spurs,SAS,FTM,3,12,2024-12-15T00:00:00
15,1629638,0022400261,NOV 21 2024,1610612761,Toronto,Raptors,TOR,FTM,3,12,2024-11-21T00:00:00
16,1629638,0022400162,NOV 04 2024,1610612766,Charlotte,Hornets,CHA,FTM,3,12,2024-11-04T00:00:00
17,1629638,0022400261,NOV 21 2024,1610612761,Toronto,Raptors,TOR,FTA,4,13,2024-11-21T00:00:00
18,1629638,0022400162,NOV 04 2024,1610612766,Charlotte,Hornets,CHA,FTA,4,13,2024-11-04T00:00:00
