,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630245,0022301006,MAR 21 2024,1610612745,Houston,Rockets,HOU,PTS,35,1,2024-03-21T00:00:00
1,1630245,0022400331,DEC 05 2024,1610612759,San Antonio,Spurs,SAS,REB,10,2,2024-12-05T00:00:00
2,1630245,0022100658,JAN 17 2022,1610612763,Memphis,Grizzlies,MEM,REB,10,2,2022-01-17T00:00:00
3,1630245,0022300408,DEC 26 2023,1610612737,Atlanta,Hawks,ATL,OREB,4,3,2023-12-26T00:00:00
4,1630245,0022100236,NOV 19 2021,1610612743,Denver,Nuggets,DEN,OREB,4,3,2021-11-19T00:00:00
5,1630245,0022100658,JAN 17 2022,1610612763,Memphis,Grizzlies,MEM,DREB,10,4,2022-01-17T00:00:00
6,1630245,0022100789,FEB 04 2022,1610612754,Indiana,Pacers,IND,AST,14,5,2022-02-04T00:00:00
7,1630245,0022200540,DEC 31 2022,1610612739,Cleveland,Cavaliers,CLE,STL,5,6,2022-12-31T00:00:00
8,1630245,0022300656,JAN 28 2024,1610612757,Portland,Trail Blazers,POR,BLK,3,7,2024-01-28T00:00:00
9,1630245,0022200227,NOV 18 2022,1610612753,Orlando,Magic,ORL,BLK,3,7,2022-11-18T00:00:00
10,1630245,0022100891,FEB 24 2022,1610612737,Atlanta,Hawks,ATL,BLK,3,7,2022-02-24T00:00:00
11,1630245,0022300971,MAR 16 2024,1610612764,Washington,Wizards,WAS,FGM,14,8,2024-03-16T00:00:00
12,1630245,0022300971,MAR 16 2024,1610612764,Washington,Wizards,WAS,FGA,22,9,2024-03-16T00:00:00
13,1630245,0022301006,MAR 21 2024,1610612745,Houston,Rockets,HOU,FG3M,5,10,2024-03-21T00:00:00
14,1630245,0022300763,FEB 12 2024,1610612737,Atlanta,Hawks,ATL,FG3M,5,10,2024-02-12T00:00:00
15,1630245,0022300752,FEB 10 2024,1610612753,Orlando,Magic,ORL,FG3M,5,10,2024-02-10T00:00:00
16,1630245,0022400176,NOV 06 2024,1610612742,Dallas,Mavericks,DAL,FG3A,10,11,2024-11-06T00:00:00
17,1630245,0022400160,NOV 04 2024,1610612762,Utah,Jazz,UTA,FTM,7,12,2024-11-04T00:00:00
18,1630245,0022400160,NOV 04 2024,1610612762,Utah,Jazz,UTA,FTA,7,13,2024-11-04T00:00:00
19,1630245,0022101224,APR 10 2022,1610612750,Minnesota,Timberwolves,MIN,FTA,7,13,2022-04-10T00:00:00
