,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1630631,00,0,106,104,3706,491,1106,0.444,172,505,0.341,275,348,0.79,64,321,385,384,223,8,240,267,1429
