,GAME_ID,GAME_DATE,GAME_TIME,LOCATION,PLAYER_TEAM_ID,PLAYER_TEAM_CITY,PLAYER_TEAM_NICKNAME,PLAYER_TEAM_ABBREVIATION,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NICKNAME,VS_TEAM_ABBREVIATION
0,0022400490,JAN 05 2025,06:30 PM,A,1610612762,Utah,Jazz,UTA,1610612753,Orlando,Magic,ORL
