,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,1629611,00,0,140,101,3620,505,915,0.552,54,165,0.327,258,385,0.67,266,444,710,269,112,34,191,284,1322
