,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203078,2012-13,00,1610612764,WAS,20.0,8,5,206,31,81,0.383,7,25,0.28,21,24,0.875,8,17,25,20,9,1,11,21,90
1,203078,2013-14,00,1610612764,WAS,21.0,7,7,212,56,108,0.519,17,36,0.472,16,20,0.8,3,17,20,11,9,3,15,8,145
2,203078,2014-15,00,1610612764,WAS,22.0,3,3,63,9,24,0.375,2,8,0.25,6,6,1.0,1,7,8,4,1,0,6,9,26
3,203078,2015-16,00,1610612764,WAS,23.0,6,6,137,38,66,0.576,9,24,0.375,5,6,0.833,4,13,17,13,4,1,17,10,90
4,203078,2016-17,00,1610612764,WAS,24.0,6,6,146,35,76,0.461,12,23,0.522,10,13,0.769,2,10,12,22,4,0,6,8,92
5,203078,2017-18,00,1610612764,WAS,25.0,5,5,95,25,48,0.521,5,17,0.294,14,15,0.933,1,12,13,11,2,1,5,5,69
6,203078,2018-19,00,1610612764,WAS,26.0,4,4,103,24,51,0.471,8,25,0.32,12,15,0.8,3,13,16,7,5,4,3,12,68
7,203078,2019-20,00,1610612764,WAS,27.0,4,4,76,22,50,0.44,6,16,0.375,9,11,0.818,2,9,11,12,2,1,7,8,59
8,203078,2020-21,00,1610612764,WAS,28.0,2,2,42,11,26,0.423,1,12,0.083,2,4,0.5,2,2,4,6,1,2,4,2,25
9,203078,2021-22,00,1610612764,WAS,29.0,4,4,85,14,40,0.35,4,16,0.25,12,13,0.923,0,12,12,15,5,3,5,9,44
10,203078,2022-23,00,1610612764,WAS,30.0,2,2,48,10,21,0.476,2,10,0.2,3,5,0.6,4,3,7,8,5,0,4,1,25
11,203078,2023-24,00,1610612756,PHX,31.0,2,2,32,5,12,0.417,1,2,0.5,11,13,0.846,0,4,4,5,2,0,2,0,22
12,203078,2024-25,00,1610612756,PHX,31.0,4,4,88,18,46,0.391,6,19,0.316,11,13,0.846,3,9,12,9,3,1,8,8,53
