,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,203078,Bradley,Beal,Washington Wizards,All-NBA,3,2020-21,,,East,Award,Kia Motors,KIANT,
1,203078,Bradley,Beal,Washington Wizards,All-Rookie Team,1,2012-13,,,1610612764,Award,Kia Motors,KIART,
2,203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2017-18,,2017-12-25T00:00:00,East,Award,Kia Motors,KIPWK,
3,203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2018-19,,2018-12-03T00:00:00,East,Award,Kia Motors,KIPWK,
4,203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2018-19,,2019-03-11T00:00:00,East,Award,Kia Motors,KIPWK,
5,203078,Bradley,Beal,Washington Wizards,NBA Player of the Week,,2020-21,,2021-04-19T00:00:00,East,Award,Kia Motors,KIPWK,
6,203078,Bradley,Beal,Washington Wizards,NBA Rookie of the Month,,2012-13,01/01/2013,,East,Award,Kia Motors,KIRMO,
7,203078,Bradley,Beal,Washington Wizards,NBA Rookie of the Month,,2012-13,12/01/2012,,East,Award,Kia Motors,KIRMO,
8,203078,Bradley,Beal,,NBA All-Star,,2017-18,,,,Award,All-Star,,
9,203078,Bradley,Beal,,NBA All-Star,,2020-21,,,,Award,All-Star,,
10,203078,Bradley,Beal,,NBA All-Star,,2018-19,,,,Award,All-Star,,
