,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,202709,2011-12,00,1610612759,SAS,NR,NR,NR,384,395,382,,271,268,,367,367,,414,404,410,284,383,354,388,392,409
1,202709,2012-13,00,1610612759,SAS,NR,NR,NR,366,356,365,,261,271,,348,370,,361,372,371,261,330,361,355,357,356
2,202709,2013-14,00,1610612759,SAS,NR,NR,NR,276,264,271,,248,256,,193,205,,254,322,318,161,224,232,279,259,266
3,202709,2014-15,00,1610612759,SAS,NR,NR,NR,197,193,217,,249,265,,160,153,,205,232,229,96,162,201,210,200,179
4,202709,2015-16,00,1610612761,TOR,NR,NR,NR,107,149,146,,216,191,,110,118,83.0,215,202,209,57,101,186,117,150,160
5,202709,2016-17,00,1610612761,TOR,NR,NR,NR,109,114,112,,186,192,,157,164,,164,193,187,55,93,253,100,135,139
6,202709,2017-18,00,1610612754,IND,NR,NR,NR,65,160,147,,151,158,,205,200,,212,138,157,58,53,209,157,171,157
7,202709,2018-19,00,1610612754,IND,NR,NR,NR,92,180,159,,193,190,,330,329,,217,126,147,41,31,191,159,201,146
8,202709,2019-20,00,1610612758,SAC,NR,NR,NR,100,209,186,,182,180,,218,237,,173,212,209,57,105,168,131,212,184
9,202709,2020-21,00,1610612765,DET,NR,NR,NR,150,177,180,,228,226,,171,189,,190,254,247,74,72,190,123,186,176
10,202709,2021-22,00,1610612765,DET,NR,NR,NR,161,232,223,,185,218,,138,169,,280,240,253,71,192,230,126,218,198
11,202709,2022-23,00,1610612765,DET,NR,NR,NR,224,262,243,,171,192,,238,240,,332,323,331,94,226,321,226,252,253
12,202709,2023-24,00,1610612744,GSW,NR,NR,NR,415,437,432,,346,352,,459,455,,452,439,449,343,459,428,409,437,435
13,202709,2024-25,00,1610612753,ORL,NR,NR,NR,385,388,378,,281,305,,457,461,,378,382,382,343,338,361,384,390,386
