,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,PTS,11,1,2025-01-03T00:00:00
1,202709,0022400377,DEC 21 2024,1610612748,Miami,Heat,MIA,REB,4,2,2024-12-21T00:00:00
2,202709,0022400153,NOV 03 2024,1610612742,Dallas,Mavericks,DAL,OREB,2,3,2024-11-03T00:00:00
3,202709,0022400377,DEC 21 2024,1610612748,Miami,Heat,MIA,DREB,3,4,2024-12-21T00:00:00
4,202709,0022400490,JAN 05 2025,1610612762,Utah,Jazz,UTA,AST,3,5,2025-01-05T00:00:00
5,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,AST,3,5,2025-01-03T00:00:00
6,202709,0022400455,JAN 01 2025,1610612765,Detroit,Pistons,DET,STL,1,6,2025-01-01T00:00:00
7,202709,0022400419,DEC 27 2024,1610612752,New York,Knicks,NYK,STL,1,6,2024-12-27T00:00:00
8,202709,0022400411,DEC 26 2024,1610612748,Miami,Heat,MIA,STL,1,6,2024-12-26T00:00:00
9,202709,0022400377,DEC 21 2024,1610612748,Miami,Heat,MIA,STL,1,6,2024-12-21T00:00:00
10,202709,0022400361,DEC 19 2024,1610612760,Oklahoma City,Thunder,OKC,STL,1,6,2024-12-19T00:00:00
11,202709,0022400265,NOV 23 2024,1610612765,Detroit,Pistons,DET,STL,1,6,2024-11-23T00:00:00
12,202709,0022400204,NOV 10 2024,1610612764,Washington,Wizards,WAS,STL,1,6,2024-11-10T00:00:00
13,202709,0022400204,NOV 10 2024,1610612764,Washington,Wizards,WAS,BLK,1,7,2024-11-10T00:00:00
14,202709,0022400133,NOV 01 2024,1610612739,Cleveland,Cavaliers,CLE,BLK,1,7,2024-11-01T00:00:00
15,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,FGM,4,8,2025-01-03T00:00:00
16,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,FGA,7,9,2025-01-03T00:00:00
17,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,FG3M,3,10,2025-01-03T00:00:00
18,202709,0022400470,JAN 03 2025,1610612761,Toronto,Raptors,TOR,FG3A,5,11,2025-01-03T00:00:00
19,202709,0022400519,JAN 09 2025,1610612750,Minnesota,Timberwolves,MIN,FTM,1,12,2025-01-09T00:00:00
20,202709,0022400519,JAN 09 2025,1610612750,Minnesota,Timberwolves,MIN,FTA,2,13,2025-01-09T00:00:00
