,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,203081,0022200917,FEB 26 2023,1610612745,Houston,Rockets,HOU,PTS,71,1,2023-02-26T00:00:00
1,203081,0021400908,MAR 04 2015,1610612746,Los Angeles,Clippers,LAC,REB,18,2,2015-03-04T00:00:00
2,203081,0021701100,MAR 25 2018,1610612760,Oklahoma City,Thunder,OKC,OREB,5,3,2018-03-25T00:00:00
3,203081,0021400908,MAR 04 2015,1610612746,Los Angeles,Clippers,LAC,DREB,17,4,2015-03-04T00:00:00
4,203081,0022300976,MAR 17 2024,1610612756,Phoenix,Suns,PHX,AST,16,5,2024-03-17T00:00:00
5,203081,0022000441,FEB 17 2021,1610612740,New Orleans,Pelicans,NOP,AST,16,5,2021-02-17T00:00:00
6,203081,0021901245,AUG 02 2020,1610612738,Boston,Celtics,BOS,AST,16,5,2020-08-02T00:00:00
7,203081,0021600428,DEC 20 2016,1610612758,Sacramento,Kings,SAC,AST,16,5,2016-12-20T00:00:00
8,203081,0021500815,FEB 19 2016,1610612744,Golden State,Warriors,GSW,STL,6,6,2016-02-19T00:00:00
9,203081,0021800628,JAN 11 2019,1610612766,Charlotte,Hornets,CHA,BLK,4,7,2019-01-11T00:00:00
10,203081,0022200917,FEB 26 2023,1610612745,Houston,Rockets,HOU,FGM,22,8,2023-02-26T00:00:00
11,203081,0022200917,FEB 26 2023,1610612745,Houston,Rockets,HOU,FGA,38,9,2023-02-26T00:00:00
12,203081,0022200917,FEB 26 2023,1610612745,Houston,Rockets,HOU,FG3M,13,10,2023-02-26T00:00:00
13,203081,0022200917,FEB 26 2023,1610612745,Houston,Rockets,HOU,FG3A,22,11,2023-02-26T00:00:00
14,203081,0022000614,MAR 16 2021,1610612740,New Orleans,Pelicans,NOP,FTM,18,12,2021-03-16T00:00:00
15,203081,0021901300,AUG 11 2020,1610612742,Dallas,Mavericks,DAL,FTM,18,12,2020-08-11T00:00:00
16,203081,0021800976,MAR 07 2019,1610612760,Oklahoma City,Thunder,OKC,FTM,18,12,2019-03-07T00:00:00
17,203081,0022200966,MAR 05 2023,1610612753,Orlando,Magic,ORL,FTA,20,13,2023-03-05T00:00:00
18,203081,0021800976,MAR 07 2019,1610612760,Oklahoma City,Thunder,OKC,FTA,20,13,2019-03-07T00:00:00
