,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,203081,2012-13,00,1610612757,POR,NR,NR,NR,1,17,10,96.0,5,4,70,22,26,24,212,132,156,10,80,195,8,9,33
1,203081,2013-14,00,1610612757,POR,NR,NR,NR,7,18,12,105.0,3,2,28,10,13,8,241,102,140,13,105,172,29,11,27
2,203081,2014-15,00,1610612757,POR,NR,NR,NR,4,10,4,79.0,6,2,71,12,14,17,190,63,87,12,33,163,10,5,14
3,203081,2015-16,00,1610612757,POR,NR,NR,NR,21,9,3,104.0,4,4,43,9,16,6,192,111,126,10,95,139,11,5,21
4,203081,2016-17,00,1610612757,POR,NR,NR,NR,16,12,6,82.0,8,8,61,8,9,7,184,67,91,17,88,199,16,6,18
5,203081,2017-18,00,1610612757,POR,NR,NR,NR,18,13,7,92.0,6,2,96,3,7,3,131,107,114,11,67,147,20,6,12
6,203081,2018-19,00,1610612757,POR,NR,NR,NR,6,9,5,82.0,8,6,57,4,7,3,117,83,87,9,40,110,18,5,12
7,203081,2019-20,00,1610612757,POR,NR,NR,NR,5,5,3,58.0,3,3,26,4,7,10,217,92,116,5,46,155,14,2,5
8,203081,2020-21,00,1610612757,POR,NR,NR,NR,5,10,5,82.0,3,3,68,3,5,2,211,81,105,7,67,206,10,2,9
9,203081,2021-22,00,1610612757,POR,NR,NR,NR,259,185,153,,128,111,131,77,91,11,408,297,324,90,355,308,133,148,217
10,203081,2022-23,00,1610612757,POR,NR,NR,NR,89,29,24,77.0,5,4,84,6,7,4,211,127,152,23,138,207,25,11,16
11,203081,2023-24,00,1610612749,MIL,NR,NR,NR,25,31,20,131.0,12,6,124,5,7,4,249,78,106,10,58,228,16,17,26
12,203081,2024-25,00,1610612749,MIL,NR,NR,NR,81,56,49,102.0,26,25,94,11,14,2,241,129,155,16,104,304,45,37,39
