,PLAYER_ID,GAME_ID,GAME_DATE,VS_TEAM_ID,VS_TEAM_CITY,VS_TEAM_NAME,VS_TEAM_ABBREVIATION,STAT,STAT_VALUE,STAT_ORDER,DATE_EST
0,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,PTS,20,1,2024-12-23T00:00:00
1,1630241,0022401208,DEC 13 2024,1610612764,Washington,Wizards,WAS,REB,6,2,2024-12-13T00:00:00
2,1630241,0022401208,DEC 13 2024,1610612764,Washington,Wizards,WAS,OREB,2,3,2024-12-13T00:00:00
3,1630241,0022400325,DEC 05 2024,1610612743,Denver,Nuggets,DEN,DREB,5,4,2024-12-05T00:00:00
4,1630241,0022400154,NOV 04 2024,1610612749,Milwaukee,Bucks,MIL,DREB,5,4,2024-11-04T00:00:00
5,1630241,0022400051,DEC 03 2024,1610612764,Washington,Wizards,WAS,AST,6,5,2024-12-03T00:00:00
6,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,STL,3,6,2024-12-23T00:00:00
7,1630241,0022400424,DEC 27 2024,1610612743,Denver,Nuggets,DEN,BLK,2,7,2024-12-27T00:00:00
8,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,FGM,6,8,2024-12-23T00:00:00
9,1630241,0022400145,NOV 02 2024,1610612749,Milwaukee,Bucks,MIL,FGM,6,8,2024-11-02T00:00:00
10,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,FGA,12,9,2024-12-23T00:00:00
11,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,FG3M,6,10,2024-12-23T00:00:00
12,1630241,0022400392,DEC 23 2024,1610612762,Utah,Jazz,UTA,FG3A,11,11,2024-12-23T00:00:00
13,1630241,0022401224,DEC 16 2024,1610612751,Brooklyn,Nets,BKN,FTM,4,12,2024-12-16T00:00:00
14,1630241,0022401224,DEC 16 2024,1610612751,Brooklyn,Nets,BKN,FTA,4,13,2024-12-16T00:00:00
