,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202695,2011-12,00,1610612759,SAS,21.0,2,0,45,2,9,0.222,0,3,0.0,2,4,0.5,1,8,9,1,1,1,0,0,6
1,202695,2012-13,00,1610612759,SAS,22.0,6,6,131,13,49,0.265,2,15,0.133,12,14,0.857,11,21,32,11,6,7,4,8,40
2,202695,2013-14,00,1610612759,SAS,23.0,5,5,91,25,45,0.556,4,8,0.5,9,15,0.6,2,21,23,9,3,0,3,7,63
3,202695,2014-15,00,1610612759,SAS,24.0,1,1,29,4,10,0.4,0,1,0.0,6,6,1.0,0,7,7,0,4,1,1,2,14
4,202695,2015-16,00,1610612759,SAS,25.0,6,6,140,30,72,0.417,10,25,0.4,22,25,0.88,5,23,28,12,6,2,13,9,92
5,202695,2016-17,00,1610612759,SAS,26.0,5,5,111,23,47,0.489,8,18,0.444,23,25,0.92,6,20,26,11,8,0,10,9,77
6,202695,2018-19,00,1610612761,TOR,28.0,3,3,68,12,31,0.387,1,8,0.125,15,25,0.6,2,11,13,10,6,1,3,5,40
7,202695,2019-20,00,1610612746,LAC,29.0,5,5,108,20,71,0.282,9,38,0.237,3,4,0.75,1,12,13,16,7,1,5,9,52
8,202695,2020-21,00,1610612746,LAC,30.0,3,3,54,10,23,0.435,4,8,0.5,3,4,0.75,2,8,10,6,4,0,7,3,27
9,202695,2022-23,00,1610612746,LAC,32.0,2,2,33,7,16,0.438,1,4,0.25,4,4,1.0,0,4,4,4,2,0,0,2,19
10,202695,2023-24,00,1610612746,LAC,33.0,3,3,52,11,25,0.44,7,17,0.412,5,6,0.833,2,4,6,4,3,0,2,5,34
