,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,202695,2011-12,00,1610612759,SAS,21.0,14,14,379,45,90,0.5,18,40,0.45,13,16,0.813,18,65,83,8,17,6,13,23,121
1,202695,2012-13,00,1610612759,SAS,22.0,21,21,775,115,211,0.545,23,59,0.39,31,49,0.633,50,140,190,22,37,11,23,40,284
2,202695,2013-14,00,1610612759,SAS,23.0,23,23,736,122,239,0.51,31,74,0.419,53,72,0.736,31,124,155,38,39,14,29,66,328
3,202695,2014-15,00,1610612759,SAS,24.0,7,7,250,52,109,0.477,11,26,0.423,27,35,0.771,13,39,52,18,8,4,15,18,142
4,202695,2015-16,00,1610612759,SAS,25.0,10,10,339,83,166,0.5,17,39,0.436,42,51,0.824,14,49,63,28,26,14,16,21,225
5,202695,2016-17,00,1610612759,SAS,26.0,12,12,429,106,202,0.525,25,55,0.455,95,102,0.931,19,74,93,55,20,6,26,21,332
6,202695,2018-19,00,1610612761,TOR,28.0,24,24,939,243,496,0.49,55,145,0.379,191,216,0.884,54,164,218,94,40,17,74,56,732
7,202695,2019-20,00,1610612746,LAC,29.0,13,13,511,131,268,0.489,24,73,0.329,81,94,0.862,24,97,121,72,30,11,33,29,367
8,202695,2020-21,00,1610612746,LAC,30.0,11,11,432,122,213,0.573,24,61,0.393,66,75,0.88,22,63,85,48,23,9,24,29,334
9,202695,2022-23,00,1610612746,LAC,32.0,2,2,80,24,44,0.545,6,10,0.6,15,17,0.882,3,10,13,12,4,1,6,5,69
10,202695,2023-24,00,1610612746,LAC,33.0,2,2,59,11,24,0.458,0,5,0.0,2,3,0.667,3,13,16,4,4,1,4,3,24
