,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,RANK_MIN,RANK_FGM,RANK_FGA,RANK_FG_PCT,RANK_FG3M,RANK_FG3A,RANK_FG3_PCT,RANK_FTM,RANK_FTA,RANK_FT_PCT,RANK_OREB,RANK_DREB,RANK_REB,RANK_AST,RANK_STL,RANK_BLK,RANK_TOV,RANK_PTS,RANK_EFF
0,1631212,2022-23,00,1610612743,DEN,NR,NR,NR,175,166,168,,132,152,,162,164,,138,161,161,161,159,108,150,169,166
1,1631212,2023-24,00,1610612743,DEN,NR,NR,NR,126,138,125,,106,110,,118,106,,117,107,113,126,162,41,115,134,141
