,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
0,200768,Kyle,Lowry,Toronto Raptors,All-NBA,3,2015-16,,,East,Award,Kia Motors,KIANT,
1,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Month,,2014-15,12/1/2014,,East,Award,Kia Motors,KIPMO,
2,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Month,,2015-16,1/1/2016,,East,Award,Kia Motors,KIPMO,
3,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2013-14,,2014-02-03T00:00:00,East,Award,Kia Motors,KIPWK,
4,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2014-15,,2014-12-01T00:00:00,East,Award,Kia Motors,KIPWK,
5,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2015-16,,2016-02-29T00:00:00,East,Award,Kia Motors,KIPWK,
6,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2015-16,,2016-03-21T00:00:00,East,Award,Kia Motors,KIPWK,
7,200768,Kyle,Lowry,Toronto Raptors,NBA Player of the Week,,2019-20,,2019-12-16T00:00:00,East,Award,Kia Motors,KIPWK,
8,200768,Kyle,Lowry,USA,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
9,200768,Kyle,Lowry,,NBA All-Star,,2014-15,,,,Award,All-Star,,
10,200768,Kyle,Lowry,,NBA All-Star,,2015-16,,,,Award,All-Star,,
11,200768,Kyle,Lowry,,NBA All-Star,,2016-17,,,,Award,All-Star,,
12,200768,Kyle,Lowry,,NBA All-Star,,2018-19,,,,Award,All-Star,,
13,200768,Kyle,Lowry,,NBA All-Star,,2019-20,,,,Award,All-Star,,
14,200768,Kyle,Lowry,,NBA All-Star,,2017-18,,,,Award,All-Star,,
15,200768,Kyle,Lowry,Toronto Raptors,NBA Champion,,2018-19,,,,Award,Champion,,
