,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,200768,2008-09,00,1610612745,HOU,23.0,13,0,254,21,63,0.333,4,16,0.25,23,31,0.742,8,30,38,32,12,1,17,23,69
1,200768,2013-14,00,1610612761,TOR,28.0,7,7,271,44,109,0.404,17,43,0.395,43,49,0.878,9,24,33,33,6,0,20,27,148
2,200768,2014-15,00,1610612761,TOR,29.0,4,4,131,18,57,0.316,5,23,0.217,8,11,0.727,7,15,22,19,5,0,12,18,49
3,200768,2015-16,00,1610612761,TOR,30.0,20,20,766,131,330,0.397,42,138,0.304,78,104,0.75,18,76,94,119,32,3,63,73,382
4,200768,2016-17,00,1610612761,TOR,31.0,8,8,300,43,93,0.462,13,38,0.342,27,33,0.818,3,22,25,47,12,4,17,26,126
5,200768,2017-18,00,1610612761,TOR,32.0,10,10,361,60,118,0.508,28,63,0.444,26,32,0.813,2,41,43,85,15,0,31,33,174
6,200768,2018-19,00,1610612761,TOR,33.0,24,24,900,122,277,0.44,52,145,0.359,65,81,0.802,21,96,117,159,31,7,54,96,361
7,200768,2019-20,00,1610612761,TOR,34.0,11,11,413,62,148,0.419,23,72,0.319,48,60,0.8,8,64,72,64,19,8,28,40,195
8,200768,2021-22,00,1610612748,MIA,36.0,10,10,295,25,86,0.291,13,54,0.241,15,19,0.789,3,33,36,47,12,7,19,29,78
9,200768,2022-23,00,1610612748,MIA,37.0,23,1,599,74,174,0.425,33,88,0.375,31,33,0.939,12,69,81,101,24,14,40,59,212
10,200768,2023-24,00,1610612755,PHI,38.0,6,6,175,11,32,0.344,8,24,0.333,12,15,0.8,6,15,21,24,6,4,4,23,42
