,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,200768,00,0,6,2,134,23,65,0.354,13,48,0.271,4,4,1.0,4,22,26,40,14,1,15,9,63
